-0.0026119,0.049197,0.021999,0.028874,-0.082023,0.0056738,0.022985,0.14118,0.13824,-0.1175,0.32582,-0.041216,0.28654,-0.1953,-0.0083161,-0.075939,-0.053349,-0.092781,0.13607,0.042741,0.09713,-0.094589,-0.06974,-0.059217,-0.095515,0.11435,-0.0066606,-0.061383,0.028744,0.046041,-0.007097,0.15543,-0.17784,0.29651,-0.044289,-0.15169,0.010204,-0.042741,-0.1797,-0.0052589,-0.10254,-0.17513,-0.063744,-0.020189,-0.13258,-0.044194,-0.057348,-0.15491,0.012281,-0.39442,-0.12094,0.25745,-0.087106,-0.10432,-0.057258,0.15068,-0.07544,0.0076314,0.026177,-0.11151,0.034357,-0.036529,-0.072418,-0.0732,-0.011486,-0.068624,-0.036292
-0.00070616,0.0046791,0.029315,0.0012426,0.0034152,-0.01198,0.0058858,0.020519,-0.054806,0.0086332,-0.08812,-0.052489,-0.0032585,0.045318,-0.032958,-0.19024,-0.10664,-0.37418,-0.09596,-0.052393,-0.077203,0.054197,-0.087566,0.10584,0.025432,0.11413,0.0063579,-0.31993,-0.26811,0.15059,-0.025728,-0.11618,-0.095567,-0.15605,0.20642,-0.15156,-0.28415,-0.0078371,0.28718,0.1423,0.12327,0.097086,-0.02084,0.0054355,-0.1309,0.028038,-0.19067,0.0029613,-0.020552,-0.048574,-0.072307,0.046901,-0.3012,-0.12363,-0.026769,0.0827,0.027462,-0.037252,0.020104,0.048116,-0.15119,0.01098,0.10974,0.01106,-0.035907,-0.050681,0.008358
-0.0014471,-0.00017884,-0.00038432,0.0031421,0.00092886,0.0042655,-0.056845,0.01789,-0.035166,-0.052588,-0.003604,0.036705,-0.0058918,-0.005704,0.026475,-0.061337,-0.022013,0.067116,-0.0072966,0.078085,0.04402,0.22931,-0.028577,-0.00107,0.0066163,0.10041,-0.13068,0.16224,0.04852,0.43963,0.29565,-0.3812,-0.31309,-0.012368,0.11717,-0.056848,0.39468,0.049863,0.055624,-0.068605,-0.0032794,-0.024172,0.14508,-0.036878,-0.07357,0.18067,0.19121,0.073839,0.040599,-0.012568,-0.011179,0.11354,-0.10989,0.030671,0.014823,-0.00046764,-0.016548,0.0031587,0.015491,0.027275,0.032993,-0.012185,0.016391,0.014097,0.0061422,0.15107,-0.0024554
-0.00036966,0.022195,-0.0093103,-0.0042795,0.0054628,-0.0034566,-0.0015434,0.011213,0.06677,-0.014515,0.13806,0.13138,-0.031117,-0.1765,0.0509,0.043665,-0.30364,-0.088649,-0.1354,-0.14578,0.18619,0.019291,0.16431,0.17993,0.03747,-0.096577,-0.10198,-0.086096,0.0045857,0.021415,-0.059747,-0.024196,-0.015659,-0.0067769,-0.027129,-0.11151,-0.0084826,-0.0073414,0.011845,-0.025845,-0.12075,-0.028884,-0.025092,-0.0075912,-0.27705,-0.0055481,0.12998,0.2375,-0.2593,0.041257,0.22206,0.0054823,0.15802,-0.061132,-0.019996,-0.26859,-0.18105,0.12784,0.1721,0.2021,0.083815,0.026967,-0.040947,0.21489,-0.0036721,-0.28109,-0.0083111
-0.001615,0.0061219,0.038969,-0.0035691,0.0012028,-0.013777,-0.0003085,0.009203,-0.042497,0.039716,-0.094881,-0.056606,-0.023705,0.02937,0.028088,-0.10301,-0.1813,-0.26497,-0.11211,-0.035142,-0.10768,0.067814,-0.38365,0.13138,0.097664,0.071669,-0.15591,0.10549,0.028726,-0.041058,-0.12157,0.12736,-0.030521,0.49816,-0.00033792,-0.11179,0.085432,-0.06823,-0.12608,-0.13921,0.034485,-0.10955,0.020287,0.003211,0.14299,-0.040344,0.039557,0.19368,0.024129,0.33063,0.022728,-0.073973,-0.053894,0.046311,0.025212,0.076186,0.012752,0.10552,-0.21704,0.0039147,-0.0084765,-0.017574,0.017093,0.047707,-0.12116,0.0023439,0.039839
-0.0012713,0.00053034,-0.00043573,0.017723,-0.039715,-0.0062932,0.01437,-0.10154,-0.011907,-0.01826,0.0069349,-0.023528,-0.12183,-0.19171,0.052891,-0.028802,0.22179,-0.072547,-0.14861,0.09656,-0.040207,0.026642,-0.0084376,0.12338,-0.0037728,-0.015168,-0.063535,-0.011565,0.062947,0.038567,-0.023806,0.063761,0.011008,-0.053429,-0.050274,0.024498,0.021172,0.013653,0.0070918,0.0073383,-0.095641,-0.046868,0.039235,0.037239,-0.077576,-0.1827,0.18798,0.15435,-0.32904,-0.11378,-0.43956,-0.12318,0.047646,-0.21694,0.1688,-0.15905,0.23447,-0.017852,-0.0094032,-0.18825,-0.25884,-0.052097,-0.17308,0.03796,-0.18138,0.17412,-0.075676
-0.0020762,0.0062189,0.040204,0.029819,0.024226,-0.0525,-0.030977,-0.026147,0.062103,0.0495,-0.048254,-0.031498,-0.086684,0.0094489,0.16146,0.11279,-0.02223,-0.021471,0.14665,0.096455,0.28466,0.00227,-0.10734,-0.19482,0.11483,-0.14321,0.010242,0.043992,0.20634,0.099237,-0.28106,-0.072751,-0.046693,0.22302,0.0028631,0.19303,-0.03914,0.11007,0.46841,0.43795,-0.029797,-0.2946,-1.2408e-015,-3.2275e-015,2.9143e-015,-1.9672e-015,-5.0879e-015,3.8858e-016,-1.2906e-015,5.2042e-016,-3.1503e-015,4.0593e-015,-4.2327e-016,7.3552e-016,1.2872e-015,-5.4436e-015,-1.0478e-015,1.8874e-015,1.7764e-015,2.2829e-015,8.1836e-016,-3.296e-016,-1.056e-015,1.5821e-015,1.3878e-016,-8.0491e-016,6.1756e-016
-0.013749,0.026844,0.014742,0.010153,0.018803,0.035969,-0.031971,-0.0098106,0.095788,-0.03068,0.24031,0.25118,0.011392,0.011458,-0.25727,-0.050596,-0.098001,-0.099918,-0.068625,0.53927,-0.014807,0.3762,-0.060342,-0.055973,-0.061412,-0.061927,0.13978,0.13339,-0.21267,-0.29732,-0.17694,-0.10204,0.19392,-0.051215,0.10518,-0.11368,0.17197,0.09904,0.031297,0.079601,-0.032759,0.011645,5.8368e-016,2.9568e-015,3.6082e-016,-4.8572e-017,2.1511e-016,5.6899e-016,3.0531e-016,5.5511e-017,2.7756e-016,-9.0206e-017,7.6328e-017,1.7347e-016,-2.3939e-016,2.7756e-016,3.747e-016,-2.0817e-016,3.8858e-016,-1.5266e-016,4.1633e-017,-1.8735e-016,-2.0817e-017,-2.7756e-016,6.9389e-017,-1.9429e-016,-2.6368e-016
-0.0021872,-0.00041102,-0.00086613,-0.0021443,-0.00023088,-0.0022714,-0.012586,0.0074454,-0.010216,-0.013325,-0.0070356,-0.002072,0.0012551,-0.0068194,0.0088181,-0.0030484,0.0027445,-0.04054,0.005044,-0.034365,-0.042205,-0.11193,0.078655,0.046219,-0.10929,-0.14282,0.2193,0.51041,-0.26981,0.33348,-0.42107,0.14309,-0.23755,-0.095521,-0.052398,-0.04597,-0.16618,0.28673,0.014498,-0.25991,0.054506,-0.010589,-2.358e-015,2.2881e-015,-1.8041e-016,2.5674e-016,-1.4875e-016,-2.0817e-017,-7.494e-016,5.356e-016,5.2042e-016,2.498e-016,-5.6899e-016,3.9899e-017,-5.1521e-016,-3.9899e-016,-1.5613e-016,-2.1511e-016,1.1449e-016,-1.7347e-017,-9.8879e-017,-7.0907e-017,1.674e-016,1.6653e-016,1.3531e-016,-8.743e-016,-9.6798e-016
-0.0028183,0.050841,0.033147,0.016372,-0.02994,0.021006,0.066126,-0.0097246,0.14872,-0.15396,0.09715,0.015229,-0.35125,-0.23075,0.086214,0.021142,-0.074048,0.018651,0.053409,0.10937,-0.021415,-0.053607,0.040258,-0.14982,-0.25647,0.18375,0.25555,-0.19375,-0.064471,0.10461,0.065644,0.11639,-0.13945,-0.0057416,-0.099253,0.031021,0.032245,-0.051931,0.035947,0.11396,0.25914,0.16731,-0.0093247,-0.023531,0.19229,-0.14124,0.12166,0.24564,-0.089354,0.058524,0.23898,-0.011328,-0.040075,0.068402,-0.19685,0.051173,-0.071335,0.062608,-0.15787,-0.13239,0.010332,0.017569,-0.10607,-0.053791,-0.056074,0.072054,-0.0067555
-0.012807,0.025496,0.15084,0.53354,0.37622,-0.61623,0.2241,0.051085,-0.20516,-0.085678,0.088649,0.092686,0.016325,0.021931,0.054884,-0.0059073,0.044721,-0.015157,-0.042381,0.002181,-0.039067,-0.027315,-0.0088358,-0.05554,-0.018238,-0.070629,0.028287,-0.039041,0.038757,-0.04716,-0.0034132,-0.092142,-0.039309,-0.0021688,-0.087951,-0.063304,-0.0028928,0.01261,-0.024013,-0.056063,0.036699,0.010616,-1.2351e-015,-6.8001e-016,-6.7307e-016,5.9674e-016,9.5757e-016,1.0408e-017,2.7756e-016,-1.9429e-016,8.3267e-017,-7.494e-016,2.2204e-016,-2.2204e-016,-3.0531e-016,6.9389e-016,1.8041e-016,-1.3878e-016,8.3267e-017,-2.2898e-016,-3.0531e-016,1.0408e-016,1.1102e-016,-2.0817e-016,7.6328e-017,0,-3.6082e-016
-0.0035289,0.038582,0.012252,0.053352,-0.032654,-0.013739,-0.01708,0.028693,0.07044,0.089724,0.040913,0.19932,0.24661,-0.054678,0.058279,0.04115,-0.012408,0.014744,-0.097163,-0.034055,-0.23154,0.063141,0.14684,0.12364,-0.24829,0.26435,0.22804,-0.06409,0.2058,0.18201,-0.085054,-0.10334,0.33065,0.2083,0.15038,0.3028,-0.045998,-0.097458,0.30693,-0.32485,-0.013807,-0.06941,-3.969e-015,2.4774e-016,2.0886e-015,-1.3184e-015,-2.6229e-015,-3.8858e-016,-1.5959e-015,9.0206e-016,-9.09e-016,3.3723e-015,-1.8319e-015,4.0419e-016,-9.9747e-017,-1.929e-015,-6.2797e-016,1.0738e-015,3.6776e-016,8.1185e-016,7.6328e-016,-1.5699e-016,3.4694e-017,5.1001e-016,2.0817e-017,-1.9429e-016,-8.5522e-016
-0.032045,0.29075,0.92293,-0.17282,-0.064431,0.045536,-0.023428,-0.0040479,-0.017462,0.04332,-0.029428,-0.026396,-0.015337,0.019496,0.046833,-0.0090329,0.016725,0.04465,-0.00011136,-0.0081416,0.030158,-0.0016174,0.024567,-0.00095779,-0.0031341,-0.032291,0.022526,0.0038544,-0.010218,-0.021655,0.029415,-0.025582,0.026704,-0.046556,0.01794,-0.036266,-0.010148,-0.0033716,-0.0265,-0.049128,-0.052044,-0.036848,-9.2981e-016,3.5388e-016,1.6653e-016,3.1225e-017,-6.245e-017,-3.3307e-016,-3.8858e-016,6.245e-017,6.245e-017,2.7756e-016,-5.5511e-016,-5.5511e-017,1.1102e-016,-4.1633e-016,-1.3878e-016,4.1633e-017,-3.2613e-016,-2.2551e-017,4.1633e-017,-1.4919e-016,-1.3184e-016,-2.7756e-017,-1.1102e-016,8.3267e-017,-1.7347e-017
-0.0035702,0.03548,0.045392,-0.00078015,-0.023305,0.0031933,-0.00095475,-0.22643,0.046679,-0.067078,0.072016,0.073141,-0.28641,-0.15719,0.10122,0.070091,-0.23973,0.040197,0.042354,-0.027971,-0.042154,-0.053054,-0.15344,0.0013772,-0.010108,0.0031209,0.012156,0.090707,0.034006,-0.024855,-0.018185,0.0012411,0.041831,0.20067,-0.098305,0.11231,0.12027,-0.038543,-0.0048913,-0.033532,0.38648,0.33786,0.0098439,0.024841,-0.203,0.1491,-0.12844,-0.25932,0.094328,-0.061782,-0.25228,0.011959,0.042306,-0.07221,0.20781,-0.054022,0.075306,-0.066093,0.16666,0.13976,-0.010908,-0.018547,0.11198,0.056786,0.059196,-0.076066,0.0071316
-0.002974,0.05362,0.041536,0.023988,-0.073023,0.025324,0.022564,0.10485,0.23497,-0.29484,0.12934,0.31828,-0.016076,0.00041073,-0.22177,0.14604,0.051498,-0.1572,-0.016108,-0.24334,-0.10868,-0.10555,-0.013883,-0.14562,0.16887,-0.005257,-0.26512,0.11838,0.10786,0.0072248,0.018842,-0.071845,0.071075,-0.15125,-0.023772,0.17089,-0.036517,0.15429,0.0039696,0.018154,0.048695,0.017795,-0.010633,0.0030833,0.078084,-0.059677,-0.022107,0.084092,0.0073206,0.10005,0.022219,0.28804,0.05463,-0.21603,-0.035374,0.056187,0.03443,-0.15111,-0.22395,0.036242,-0.074301,-0.0033345,0.16379,0.0042422,-0.15362,0.014242,0.051981
-0.0018227,0.016398,0.044193,-0.021722,-0.016421,0.0064437,-0.019878,-0.18191,0.063924,-0.15677,0.12975,0.089482,0.38545,0.088346,-0.043075,0.043904,0.14946,-0.007384,-0.0098647,-0.0052641,-0.013086,-0.036525,-0.073774,0.064544,0.053118,0.011763,-0.013368,-0.046989,-0.042739,0.045737,-0.016008,0.048425,-0.14596,0.03947,-0.060744,0.034794,-0.0062651,-0.031717,0.040726,0.14528,0.12697,0.14114,0.036006,0.006226,0.1016,0.19958,-0.011865,0.0061733,-0.20866,0.10415,-0.28316,-0.11335,0.16112,0.40344,-0.40661,-0.044318,-0.031321,0.021568,0.076939,0.12405,-0.12067,0.073937,-0.027375,0.12343,-0.04788,-0.01438,0.018857
-0.0024687,0.024589,-0.015478,0.014661,-0.026725,-0.015205,-0.0072948,-0.59181,-0.014711,-0.3106,-0.047496,-0.17368,0.23755,0.11756,0.041899,-0.023527,-0.21839,0.022259,-0.10306,-0.028429,0.038806,-0.08078,-0.033375,-0.16988,0.012787,0.10418,0.10027,0.040355,-0.060694,-0.074217,0.0080003,-0.15889,0.0079704,0.0076866,0.023791,0.029226,-0.055768,0.025236,-0.035096,-0.025646,-0.11107,-0.025749,0.033832,-0.0073798,0.010893,-0.11377,0.13094,-0.010717,0.087777,0.054079,0.12747,0.067287,-0.045825,-0.12196,0.0031221,-0.22301,-0.021741,0.0022221,0.045293,-0.30205,-0.12484,-0.10282,0.066788,-0.056108,0.042644,-0.059022,0.092492
-0.0017049,0.034688,-0.0010786,0.068085,0.001378,-0.062339,0.0025539,0.0085087,0.093119,0.14202,-0.012735,0.13473,0.068704,-0.05893,0.12014,-0.10661,-0.10924,0.053937,-0.12216,-0.10387,0.027487,0.029573,-0.27384,-0.19492,-0.0052322,0.067172,0.103,0.24556,0.23747,-0.0013644,0.11912,0.39697,-0.061886,-0.19457,0.29746,-0.10778,0.0009612,-0.072702,0.15776,0.10011,-0.35269,0.37932,1.4868e-014,1.3101e-014,-1.3878e-015,1.9429e-016,1.6653e-015,6.3838e-016,4.996e-016,5.8287e-016,2.5787e-015,-3.2335e-015,1.8319e-015,1.9776e-016,-9.9226e-016,5.218e-015,1.0512e-015,-2.4321e-015,-2.7756e-017,-2.8241e-015,3.4694e-017,-1.197e-015,5.7419e-016,-1.4398e-015,-1.027e-015,-4.1633e-017,2.8649e-015
-0.0016011,0.0073046,-0.0041633,0.043558,-0.089817,-0.014951,-0.053788,-0.067254,-0.092193,0.029646,0.27588,-0.21791,-0.11786,-0.13623,0.019584,-0.035818,0.20792,-0.13044,-0.0048937,-0.0068982,0.020727,0.017764,-0.11072,0.060656,0.056057,0.041315,-0.044245,0.074537,0.069681,0.018188,-0.0026318,-0.059298,0.12232,-0.054854,0.037433,0.022091,-0.051941,0.040007,0.025642,-0.05424,-0.021938,0.032993,-0.016835,-0.035304,-0.014846,-0.26445,0.34689,-0.15625,0.27165,-0.028669,0.1304,0.055192,-0.071983,0.12945,-0.20989,0.0071152,0.29367,0.05333,0.021632,0.21506,-0.12668,0.30802,0.024175,0.10141,0.098967,-0.18645,-0.092415
-0.0044572,0.011011,0.011381,0.092875,0.047658,-0.085447,-0.0079085,-0.062563,0.19542,-0.092153,-0.022824,-0.10226,0.009131,0.098647,0.08852,0.026858,0.019587,-0.02266,0.14838,0.091824,0.21804,0.032846,0.010812,-0.11276,-0.026608,0.0092871,-0.3844,0.037725,-0.35692,0.18903,-0.024872,0.31057,0.27833,-0.15602,0.0016344,0.023604,0.16815,-0.40769,0.19716,-0.22574,0.061962,-0.089584,-5.31e-015,-4.4027e-015,2.1302e-015,-5.6899e-016,-3.8858e-016,-6.1062e-016,-2.949e-016,-3.4694e-016,-1.7555e-015,3.1017e-015,-1.7451e-015,-3.6776e-016,5.6552e-016,-1.9672e-015,-6.193e-016,1.4919e-015,-1.2837e-016,1.0165e-015,1.9082e-016,4.7184e-016,-3.8164e-017,6.1149e-016,1.7521e-016,-3.5041e-016,-1.6757e-015
-0.012838,0.0093587,0.0045439,0.13406,-0.0077069,0.031777,-0.69779,0.19288,-0.29985,-0.40063,-0.092975,0.12024,0.0085116,-0.1153,0.16883,-0.069813,-0.015208,0.2079,0.01355,0.0088395,0.028639,0.14598,-0.086483,-0.019953,0.035178,0.051712,-0.043545,-0.10296,-0.014714,-0.074423,-0.084993,0.096298,-0.0026927,-0.026107,-0.012399,0.022797,-0.11954,0.053205,0.010427,-0.071394,0.015222,-0.0012175,4.1633e-017,1.6792e-015,1.6653e-016,5.5511e-017,2.7756e-017,-1.3184e-016,-3.0531e-016,1.1102e-016,0,2.2204e-016,-2.498e-016,-1.1102e-016,-1.3878e-016,-5.5511e-017,8.3267e-017,-1.1102e-016,-1.8041e-016,8.3267e-017,-1.249e-016,9.0206e-017,9.7145e-017,-5.5511e-017,-9.3675e-017,-2.2204e-016,-2.3289e-016
-0.0047861,0.006228,0.016285,0.041181,0.025997,-0.0091857,-0.14198,0.044849,-0.091484,-0.11022,-0.10997,0.032747,0.0051112,-0.029085,-0.025689,-0.040054,0.010657,-0.2674,0.053909,-0.043406,0.001051,-0.043825,0.18595,0.10555,-0.19755,-0.037126,0.086658,0.38571,-0.013938,0.077573,0.15345,-0.10448,0.17744,0.091298,-0.061371,-0.009975,-0.086703,-0.34274,-0.13155,0.38228,-0.043067,0.038793,0.087774,-0.012379,-0.097547,0.055419,0.050963,-0.32244,-0.17956,0.047515,0.13757,-0.072805,-0.015997,-0.040443,-0.010128,0.013335,-0.046551,0.043379,-0.18829,-0.018135,-0.054098,0.032531,-0.027519,0.028126,-0.07977,0.041308,-0.0014855
