-0.02892,-0.0038529,-0.13208,-0.024895,-0.0036462,-0.0039154,-0.012723,-0.0049086,-0.0067046,-0.0019364,0.013604,0.97183,-0.020356,-0.097495,0.07317,0.056634,-0.0024672,-0.0030839,-0.006773,-0.063989,-0.095366,-0.0046256,-0.0036843,-0.037519,-0.036073,-0.014428,-0.038037,0.0055565,-0.0035133
0.0084419,-0.030178,-0.014378,0.22535,-0.028559,-0.030668,0.0031333,-0.017539,-0.041536,0.063402,-0.2146,-0.019727,0.0060089,-0.51538,0.048052,0.022968,0.014218,-0.024155,-0.003548,-0.042603,0.025183,0.0040504,0.0094264,0.77358,-0.010128,-0.11301,0.082709,0.054965,-0.027518
-0.044387,-0.023763,-0.44349,0.077694,-0.022488,-0.024148,-0.029137,-0.015025,-0.0016211,-0.042739,-0.040619,-0.022809,-0.033905,0.65946,0.21272,0.25804,-0.046468,-0.01902,-0.0056687,-0.2082,-0.016983,-0.044926,0.19367,0.35581,0.11665,-0.088982,0.015815,-0.078416,-0.021668
-0.027055,0.0015985,0.066138,-0.065381,0.0015127,0.0016244,-0.018915,-0.0035256,-0.016346,-0.014028,0.0002217,-0.013428,-0.022421,-0.25237,-0.10016,0.031897,-0.14637,0.0012794,-0.010359,-0.5224,0.28259,-0.048752,0.62023,-0.1767,0.34839,0.0059856,-0.017747,-0.0063424,0.0014576
-0.092694,-0.013626,-0.011724,-0.085606,-0.012895,-0.013847,-0.049833,-0.02057,-0.051657,-0.043852,-0.054189,-0.022504,-0.071032,-0.13909,0.1512,0.65606,0.042252,-0.010906,-0.031553,0.078397,0.59279,-0.17108,-0.25559,-0.1265,-0.13196,-0.051025,-0.035607,-0.047943,-0.012425
0.00058937,0.00080495,-0.097846,-0.0048067,0.00076177,0.00081801,-0.040417,0.0019441,0.010115,-0.0022095,0.0122,0.00027007,-0.00025465,-0.013074,0.026789,-0.17983,0.50295,0.00064428,0.00359,-0.33689,0.096186,0.0064438,-0.51225,-0.017576,0.56273,0.0030142,0.0044472,-0.011147,0.000734
-0.024037,-0.0065691,0.43752,-0.0008984,-0.0062168,-0.0066757,-0.018074,-0.0069174,-0.016852,-0.0045187,-0.026588,-0.0062093,-0.019145,0.049788,-0.29135,0.59511,0.073393,-0.0052579,-0.0081109,-0.15158,-0.54857,-0.024155,-0.053784,0.041538,0.17114,-0.024599,-0.0063602,-0.0025519,-0.0059901
0.37532,0.073688,0.20104,0.21812,0.069735,0.074883,0.19216,0.089573,0.20021,0.20559,0.20312,0.087583,0.29113,0.10451,0.19979,0.19302,0.15024,0.058979,0.11934,0.16256,0.20062,0.32676,0.14967,0.062378,0.16103,0.27593,0.12753,0.20805,0.067193
0,-0.32204,7.7179e-016,0.26214,0.13555,-0.5161,-6.9389e-017,0.66712,2.7756e-017,2.0817e-017,-9.0531e-018,-2.1164e-016,5.5077e-017,1.1102e-016,-1.0278e-016,-1.9429e-016,1.7347e-017,0.010203,-0.28176,4.1633e-017,-2.2204e-016,1.1102e-016,-1.9429e-016,-0.10322,8.3267e-017,-0.087144,1.1102e-016,-5.5511e-017,-0.0074293
0,0.29441,-6.802e-016,-0.15672,-0.21043,0.61211,1.1102e-016,0.6058,1.1102e-016,-9.3675e-017,6.9931e-017,1.6653e-016,-7.893e-017,-4.1633e-017,-1.3336e-016,4.4409e-016,6.8955e-017,-0.11792,-0.25586,2.3592e-016,-4.7878e-016,1.3878e-017,-3.3307e-016,0.061712,-5.5511e-017,-0.12925,-1.4919e-016,-1.1102e-016,-0.054038
-0,-0.027057,3.7237e-016,0.73537,-0.35608,0.1853,3.4694e-018,-0.15678,2.8103e-016,-4.8572e-017,2.0266e-016,-6.6895e-017,1.6805e-017,2.3679e-016,1.0923e-016,-3.2613e-016,-4.8247e-017,-0.041013,0.066218,1.1102e-016,2.2204e-016,1.1102e-016,1.1102e-016,-0.28957,-1.3878e-016,-0.40317,-6.9389e-017,-5.5511e-017,-0.14255
0,0.31283,-1.2985e-015,0.14601,0.70182,0.044426,-8.1532e-017,-0.046187,-1.9776e-016,-1.1102e-016,-1.0608e-016,7.1124e-017,1.2143e-017,-1.6653e-016,6.9172e-017,-1.3531e-016,1.7224e-016,-0.49394,0.019507,-2.2204e-016,6.9389e-017,1.1102e-016,-8.3267e-017,-0.057494,2.498e-016,-0.3116,-5.5511e-017,-5.5511e-017,0.19853
-0,-0.44519,1.1694e-015,-0.020888,-0.18589,0.18966,1.3878e-017,-0.01144,6.5052e-017,2.3939e-016,-2.2592e-017,7.6328e-017,1.4713e-016,1.6653e-016,9.8012e-017,5.5511e-017,2.0172e-016,-0.17703,0.0048319,6.9389e-017,1.6827e-016,1.0755e-016,-1.1102e-016,0.0082254,1.3878e-016,-0.03494,-0,2.2204e-016,0.8355
-0,0.25429,-7.2704e-016,0.0051181,0.19036,0.014172,3.6863e-017,0.029293,-1.7412e-016,-5.2042e-018,-5.8953e-017,-8.2616e-017,-2.1399e-017,1.6653e-016,-1.7347e-017,-7.6328e-017,5.1066e-017,0.80323,-0.012372,2.4286e-017,6.9389e-018,-0,-1.9429e-016,-0.0020154,-7.6328e-017,-0.37955,-1.6653e-016,4.1633e-017,0.32958
0,0.63841,-1.4605e-015,0.0029296,-0.45919,-0.49453,4.1633e-017,0.024807,-2.0817e-017,-2.2551e-016,6.9308e-017,-1.4745e-016,3.8869e-017,1.1102e-016,-2.0383e-016,-1.8041e-016,-3.3025e-016,-0.19446,-0.010477,4.8572e-017,-2.498e-016,-3.8858e-016,1.1102e-016,-0.0011536,-3.5388e-016,0.039971,-2.2204e-016,-2.2204e-016,0.31122
