1.0842e-19,1.4188e-20,6.0986e-20,-3.0176e-21,3.6776e-16,2.2204e-16,1.7347e-18,-4.3368e-19,0,0,8.2358e-16,-2.2204e-16,-0.99437,0.10595,-5.1348e-16,-1.6351e-16,-1.1623e-16,-8.5869e-17,6.4434e-16,-2.099e-16,3.9899e-17,-2.8203e-16,2.6335e-16,-6.9389e-17,-2.0817e-16,-6.077e-17,7.79e-17,-2.3656e-17,3.9313e-16,2.3592e-16,2.0095e-17,-6.9389e-17,2.6661e-16,2.9039e-16,-1.2577e-16,-7.0907e-17,-7.7656e-17,-8.3226e-17,2.4373e-16,-1.9069e-16,-1.0176e-16,-2.22e-16,-2.1709e-16,-1.6959e-16,1.4814e-17,-3.4686e-16,-1.3329e-16,4.4687e-16,4.6135e-17,-7.4405e-17,1.4571e-16,1.6085e-16
-0.038112,-7.3475e-11,2.4668e-09,3.4045e-07,2.6239e-18,0.99894,5.6479e-10,-4.3396e-05,0,-0.00028221,-2.1558e-17,-1.8256e-11,-5.3535e-16,-1.0241e-16,-2.8989e-11,-0.025558,5.493e-11,9.8717e-12,-1.5498e-12,1.5859e-11,-6.9937e-12,0.00080364,-1.045e-12,-5.7043e-07,-1.9568e-06,-2.8195e-12,0.0037817,2.3292e-14,-2.8606e-07,1.1379e-07,2.0259e-14,2.0837e-08,-2.9501e-10,7.6816e-06,6.656e-11,-1.9179e-07,-3.8149e-12,-5.1989e-14,5.7746e-08,1.7976e-15,-2.1837e-06,1.0375e-18,-1.748e-17,8.1721e-18,1.7818e-17,-2.1929e-17,4.9336e-18,3.0577e-18,3.6447e-18,1.8125e-19,-1.21e-19,2.6765e-17
4.3781e-19,-4.0172e-23,-7.9063e-21,-2.0656e-21,-1.7659e-15,-8.4026e-19,1.8042e-19,-3.3643e-19,0,1.6085e-18,1.6545e-16,-1.9245e-17,-0.034107,-0.32011,1.1102e-16,2.1025e-15,1.027e-15,-6.5226e-16,-2.0747e-15,1.6653e-16,-8.0491e-16,7.1664e-16,3.0141e-16,-3.8858e-16,-2.7756e-16,2.2204e-16,6.4438e-16,-6.7797e-17,-2.5847e-16,5.5511e-16,3.5291e-16,2.7756e-16,-5.4817e-16,3.2858e-15,2.7062e-16,-6.3144e-16,1.5738e-15,-6.6017e-16,-2.6021e-17,-9.503e-17,4.3212e-16,-0.10876,0.34884,0.29359,-0.23668,-0.0065703,0.050846,-0.77297,0.0087111,-0.063498,-0.1248,0.029014
-0.0011832,-2.1295e-12,4.7889e-11,6.0136e-09,1.3544e-16,0.0073052,-4.3851e-13,5.6272e-07,0,3.4732e-05,-6.8611e-17,5.0516e-12,3.2995e-17,8.634e-16,1.5012e-10,0.17379,-3.8118e-10,-7.771e-11,1.5041e-11,-1.6272e-10,9.0931e-11,-0.56266,-7.6814e-12,-5.9443e-06,-4.5366e-05,6.016e-10,-0.64751,-2.7198e-12,3.2746e-05,-1.2222e-05,-2.3188e-12,-2.6183e-06,3.7228e-08,-0.0010574,-9.3511e-09,3.1908e-05,6.3872e-10,9.7634e-12,-1.1083e-05,-3.5409e-13,0.00063461,0.14613,0.10412,-0.17655,-0.015153,0.058965,0.36813,-0.026964,-0.017579,-0.02079,0.06294,-0.16083
-0.00094663,1.2882e-11,-9.894e-10,-1.2689e-07,8.7304e-17,-8.7383e-05,2.447e-10,-5.2163e-05,0,-0.0026896,-5.3818e-17,-3.9069e-10,-3.5081e-16,1.4094e-16,-3.0863e-09,-0.0020819,-6.5108e-10,-9.9334e-10,4.6714e-10,-5.7631e-09,4.4181e-09,-0.00017742,4.0921e-09,0.0028991,0.014932,-1.2898e-08,0.00076088,-2.364e-10,0.0031904,-0.0028457,-8.4979e-10,-0.0013469,1.9409e-05,-0.70737,-6.6077e-06,0.035163,7.1602e-07,1.5296e-08,-0.018659,-6.6248e-10,0.0086619,0.0015167,0.31407,0.0047258,0.049619,0.4652,-0.035714,0.11794,-0.066866,0.33824,-0.10983,0.18449
-5.7527e-12,0.0098473,0.0095719,-9.1657e-05,5.2702e-17,1.4413e-11,-0.0060803,9.0164e-08,0,-5.2652e-09,-1.116e-16,-0.00074199,-5.338e-17,1.7088e-15,0.19429,1.3806e-11,0.090293,0.48903,-0.49497,-0.27206,0.12152,1.2583e-11,-0.020979,4.4427e-08,-5.6045e-08,0.0039936,4.3436e-12,0.095944,7.0828e-11,1.0399e-08,0.59784,0.00086497,0.065283,3.6641e-07,-0.023119,2.0095e-06,-0.092009,0.024191,3.1531e-09,0.0050068,1.3333e-12,1.6687e-15,-1.3878e-17,-1.112e-15,-1.6653e-16,2.7756e-17,1.0755e-15,-2.8449e-16,-9.0206e-17,-5.5511e-17,9.7145e-17,-1.0131e-15
0,0,0,0,-1,0,0,0,0,-2.4652e-31,-4.4669e-17,3.938e-27,3.3307e-16,5.2076e-15,4.3368e-19,1.0755e-16,-5.5511e-17,2.2204e-16,1.3878e-17,-9.7145e-17,1.1102e-16,-1.249e-16,-1.5266e-16,-4.1633e-17,-6.9389e-17,1.3878e-17,-1.3878e-16,2.6021e-17,2.2898e-16,2.7756e-17,1.249e-16,-3.4694e-18,2.498e-16,5.5511e-17,-1.1102e-16,1.6653e-16,3.4694e-17,1.7347e-17,8.3267e-17,3.4694e-17,6.6787e-17,1.4897e-16,2.0817e-17,-1.3878e-17,9.0206e-17,-1.0408e-17,8.3267e-17,8.3267e-17,-2.6021e-18,2.6021e-17,3.4694e-18,-1.8735e-16
-7.7529e-07,1.5379e-08,-6.7138e-07,-7.9927e-05,-3.3307e-16,-4.0843e-07,8.2406e-08,-0.012616,0,0.00040646,1.6653e-16,2.4427e-08,1.3878e-16,-1.6653e-16,3.2643e-07,7.8492e-06,6.6324e-08,9.8476e-08,-4.4781e-08,5.4821e-07,-4.0996e-07,1.3352e-06,-6.2411e-07,0.64656,-0.26272,4.2859e-07,3.8265e-05,5.5663e-09,0.13845,0.069622,1.559e-08,0.01546,-0.00021577,-0.029864,-3.7818e-05,-0.66378,-1.2772e-05,2.7535e-08,-0.21686,-4.4618e-08,-0.00057019,3.0531e-16,-3.6082e-16,-4.1633e-17,3.3827e-16,2.2204e-16,1.1102e-16,-1.1102e-16,-1.1449e-16,8.3267e-17,-4.1633e-17,-8.3267e-16
-5.5453e-08,2.6341e-07,-5.9933e-06,-0.00063849,4.1633e-17,-7.5142e-08,1.8119e-07,-0.0037577,0,0.00058566,1.3878e-16,-1.4107e-07,-1.1102e-16,2.7062e-16,-1.7795e-06,-6.0789e-06,-3.2472e-07,-4.5486e-07,1.8552e-07,-2.2037e-06,1.4604e-06,-1.3194e-06,4.8647e-07,-0.032274,0.056796,1.5198e-06,-1.5375e-05,3.7291e-08,-0.005249,0.72437,2.4967e-06,0.018906,-0.00031905,-0.0011863,-0.00014141,0.018862,4.7386e-06,7.5681e-07,0.0081722,2.9905e-07,5.456e-05,0.05791,-0.11978,0.24462,0.57494,0.13194,0.11315,-0.13703,-0.034212,-0.10055,0.040016,0.015121
-1.459e-11,0.0014156,-0.003254,-1.7452e-05,8.3267e-17,4.6731e-11,-0.00054266,1.2528e-06,0,-1.2336e-07,-1.3878e-16,0.0012253,1.3878e-17,-3.4521e-16,0.015328,1.1179e-09,0.0027046,0.0037229,-0.0014714,0.017332,-0.01112,2.5369e-10,-0.0027907,6.5992e-06,-1.1903e-05,-0.0058428,3.568e-09,-8.9336e-05,1.2795e-06,-0.00017415,0.0066355,-0.0057692,-0.31947,1.2205e-05,-0.94549,1.3936e-05,0.054581,0.012915,2.9367e-06,0.0057588,4.8737e-09,-6.9866e-16,-5.8981e-16,7.1991e-16,1.3487e-15,-1.0408e-16,-9.9747e-17,1.5613e-17,-1.648e-17,-2.5674e-16,5.8981e-17,7.8236e-16
-7.8323e-10,0.54567,-0.83318,0.0086883,-5.5511e-17,-1.3922e-09,-0.081337,-1.4593e-05,0,3.1769e-07,2.2204e-16,0.027415,3.1225e-17,0,0.019587,-6.4519e-11,0.0025422,0.003082,-0.0010057,0.011325,-0.0062192,-8.4891e-12,-0.00078352,-1.3657e-07,2.1265e-07,-0.00070657,-4.0344e-11,-7.6293e-06,-1.1549e-08,1.155e-06,0.00016968,-2.6016e-05,-0.0025871,-7.3916e-08,0.0051923,-2.8602e-08,-0.0011979,-0.0003923,-8.3433e-09,-0.00019411,-6.3178e-12,0,0,5.2042e-17,-1.9082e-17,4.3368e-18,1.3878e-17,-6.9389e-18,-1.8974e-18,-2.0817e-17,6.9389e-18,0
-2.2059e-19,-1.0095e-21,-6.585e-21,-9.9874e-22,-7.9001e-16,-3.5026e-19,3.3547e-19,-1.7138e-19,0,7.874e-19,2.3473e-17,-1.092e-17,-0.017324,-0.16259,8.1583e-17,1.008e-15,8.2999e-17,-2.2014e-17,-1.2395e-15,-1.5771e-16,-4.725e-17,1.4157e-16,-9.0758e-16,-3.2804e-17,9.0216e-17,-1.5529e-16,1.5921e-16,-7.8997e-17,2.2186e-16,1.5744e-16,-7.1372e-18,2.062e-16,1.2409e-15,-6.318e-16,-2.6831e-16,7.6644e-17,1.3667e-16,-3.4523e-16,4.3595e-16,4.3901e-16,-1.7503e-18,-0.057817,-0.52116,0.39043,-0.41518,0.33835,0.39803,0.14766,-0.04494,-0.072705,0.046198,0.26335
-8.1207e-06,1.1537e-08,-5.0639e-07,-6.0349e-05,6.245e-17,-2.2876e-06,6.3037e-08,-0.0097563,0,-0.019228,-3.4694e-17,1.5291e-08,4.8572e-17,5.2736e-16,2.1089e-07,0.00021781,4.1766e-08,6.1121e-08,-2.7012e-08,3.2796e-07,-2.368e-07,3.3023e-05,-1.1088e-07,-0.24069,-0.6205,3.6316e-07,7.145e-05,9.4469e-09,-0.72903,0.035831,7.4243e-09,0.0064454,-8.9344e-05,-0.025746,-1.3147e-05,-0.14757,-2.7909e-06,-2.1855e-08,0.036394,5.0798e-09,0.00048377,-8.4655e-16,-8.8818e-16,-5.8287e-16,1.3184e-16,-6.6613e-16,1.3184e-15,-7.8063e-17,3.4694e-18,-8.743e-16,5.8981e-16,-1.7208e-15
-7.6272e-11,0.13765,0.18479,-0.0019097,-1.3878e-17,5.8019e-10,-0.97232,-4.061e-06,0,1.8413e-08,-5.5511e-17,0.0012057,-1.3878e-17,9.3675e-17,-0.015484,-3.6774e-12,-0.0069196,-0.027164,-0.016544,0.0074406,-0.0089517,-5.5517e-13,0.001524,-1.3354e-09,2.1662e-09,-0.00037367,-5.6152e-13,-0.003655,-7.9576e-11,-5.0484e-09,0.0057118,-1.4588e-06,-0.00013277,-3.0046e-09,0.00022099,-4.6191e-08,0.0021731,-0.00048477,8.2438e-11,-6.1792e-05,2.6332e-14,3.4694e-17,-2.7756e-17,0,2.7756e-17,4.1633e-17,0,2.7756e-17,-1.0408e-17,3.6863e-18,1.3878e-17,-8.3267e-17
-1.4544e-11,0.017506,-0.0038608,6.0353e-05,1.1102e-16,-2.3173e-11,0.0051643,-3.3923e-07,0,2.564e-08,-2.949e-17,0.0046254,1.1102e-16,-6.1062e-16,-0.323,-9.284e-10,-0.42618,-0.049907,0.039146,-0.44694,0.29216,8.1519e-11,0.32031,1.4067e-06,-1.9845e-06,-0.063493,3.5995e-10,0.0091338,1.4368e-07,-2.2481e-05,0.038051,-0.0067761,-0.51366,-2.5621e-06,0.15056,9.5166e-07,-0.07866,0.067789,-3.4428e-08,-0.13794,-3.2692e-11,7.494e-16,-6.5919e-16,2.7756e-16,-5.0307e-16,3.8858e-16,1.4433e-15,-4.7531e-16,-1.9602e-16,-3.8511e-16,1.6653e-16,-1.0825e-15
-5.2816e-05,3.9287e-06,-0.00011385,-0.012768,5.5511e-17,-3.0062e-05,8.1634e-06,-0.99806,0,0.05515,5.5511e-17,3.6021e-07,5.5511e-17,0,2.0328e-07,-1.2198e-05,2.6563e-08,3.2233e-08,-1.0468e-08,1.1753e-07,-6.3254e-08,-1.0233e-06,7.4101e-09,-0.014146,0.020078,-4.2538e-08,-2.0658e-06,-6.9211e-10,-0.00034106,-0.00731,-1.4962e-09,-0.001232,1.701e-05,0.00014642,2.0163e-06,-0.0030953,-9.8109e-08,-4.8562e-09,-0.0015291,-2.1225e-09,-1.2733e-05,0,-2.7756e-17,-2.7756e-17,1.3878e-17,-5.5511e-17,-2.7756e-17,2.7756e-17,1.0408e-17,-5.5511e-17,0,-1.3878e-17
-6.5011e-13,0.00095471,0.00061952,-5.9581e-06,1.0408e-17,1.8371e-12,-0.00415,-2.7945e-08,0,8.1091e-10,1.3281e-18,5.6199e-05,1.3878e-17,1.6914e-16,-0.011195,5.7704e-11,0.031328,0.0022012,0.037293,-0.040373,-0.0018175,4.8967e-12,-0.0491,1.6453e-08,-5.7798e-08,0.023395,3.6905e-11,0.014252,4.3935e-09,4.4021e-07,-0.16479,0.0014155,0.11211,1.2746e-06,-0.091414,2.0024e-05,-0.94672,0.21823,-4.7583e-08,0.026627,-2.1931e-11,-8.2399e-17,6.7654e-16,7.6322e-16,-1.3954e-16,2.3072e-16,2.3245e-16,-2.197e-15,-1.3813e-16,3.4001e-16,-4.313e-16,4.146e-16
-1.9497e-11,0.024169,-0.0025197,5.3284e-05,2.7756e-17,-2.5516e-11,0.0053499,-3.9744e-07,0,3.0408e-08,-1.8041e-16,0.0047467,2.2204e-16,2.7756e-17,-0.16182,-2.612e-10,0.094903,-0.3378,0.062165,-0.60757,0.31256,7.5058e-11,-0.25435,3.8557e-07,-5.9936e-07,-0.026532,-3.661e-11,-0.0030205,-3.2549e-08,1.1016e-05,-0.024541,0.0064714,0.49542,2.9407e-06,-0.17907,-1.2547e-06,0.11091,-0.076282,9.3929e-08,0.13296,7.9064e-11,2.7756e-17,5.6379e-16,-2.2204e-16,5.768e-17,-3.3307e-16,-1.027e-15,-2.7756e-16,2.1511e-16,2.6368e-16,-2.3592e-16,4.7184e-16
-8.7053e-06,1.9183e-08,-8.4016e-07,-0.00010009,1.9429e-16,-2.5428e-06,1.0402e-07,-0.016031,0,-0.019537,-1.8735e-16,2.7295e-08,0,-3.3307e-16,3.5798e-07,0.00022475,7.0623e-08,1.0319e-07,-4.5528e-08,5.5265e-07,-3.9919e-07,3.4153e-05,-2.9098e-07,-0.091066,-0.72473,4.1267e-07,0.00012799,1.3743e-09,0.60154,0.047935,7.588e-09,0.0043865,-5.9237e-05,-0.0033299,-1.4025e-06,0.27845,5.6224e-06,-2.998e-09,0.15529,4.0547e-08,0.00082226,5.5511e-17,-3.6082e-16,-7.7716e-16,1.9429e-16,3.0531e-16,3.8858e-16,-4.7878e-16,-3.1225e-17,1.1102e-16,-1.1102e-16,0
-3.5804e-06,1.685e-09,-7.4843e-08,-8.9402e-06,6.245e-17,-9.6286e-07,9.6e-09,-0.0015192,0,-0.0089817,4.2501e-17,1.3007e-09,1.5613e-17,4.2674e-16,2.6619e-08,8.3465e-05,5.4141e-09,8.0253e-09,-3.6244e-09,4.425e-08,-3.2618e-08,9.3832e-06,-1.9197e-08,-0.031686,-0.094701,6.0991e-08,-8.63e-06,9.9481e-10,-0.019545,0.0084725,1.737e-09,0.0013383,-1.834e-05,0.038147,-6.3188e-08,0.31029,6.6175e-06,4.9641e-07,-0.94432,-1.0734e-07,0.0027348,1.4919e-16,-1.6653e-16,5.0654e-16,-3.296e-17,2.8449e-16,-3.4348e-16,1.0625e-17,-2.2551e-17,2.1858e-16,3.1225e-17,1.7625e-15
-1.2504e-08,7.9079e-07,-1.7719e-05,-0.0018805,9.7145e-17,-1.4603e-08,4.8294e-07,-0.00077415,0,0.00012329,-1.1102e-16,-4.5042e-07,-1.3878e-17,2.7756e-17,-5.4514e-06,-1.2258e-06,-9.8157e-07,-1.3653e-06,5.4974e-07,-6.5075e-06,4.2535e-06,-2.4681e-07,1.2122e-06,-0.0055299,0.0092967,3.3218e-06,-1.8134e-06,6.0377e-08,-0.00040793,-0.027382,-1.3082e-05,0.99941,-0.013613,-0.0012165,-0.001492,0.010117,3.0288e-05,4.6522e-06,0.003708,1.7613e-06,2.0287e-05,3.8858e-15,1.6653e-16,3.3307e-16,-2.7756e-17,2.2204e-16,1.6653e-16,-1.9429e-16,-3.4694e-17,2.7756e-17,-4.1633e-17,-5.5511e-16
-1.2292e-12,0.0015893,7.4917e-05,9.7231e-07,2.0817e-17,-1.2481e-12,0.00060487,-1.6961e-08,0,1.493e-09,-1.9732e-17,0.00020529,-9.9747e-18,4.12e-17,-0.0025769,3.5062e-11,0.025258,-0.018879,0.0014542,-0.0072019,-0.003871,-2.057e-12,-0.033738,-1.0251e-07,1.6008e-07,0.012213,-3.7606e-11,-0.0081418,-1.8654e-08,3.0935e-06,0.0037497,0.00045651,0.032604,-1.5075e-07,0.016029,-5.2154e-06,0.2303,0.96535,4.1883e-07,0.10629,3.4779e-11,-1.8627e-16,-2.3852e-17,5.8935e-16,4.5133e-16,-9.194e-17,-1.1124e-16,-2.9829e-16,-2.7647e-17,-4.4235e-17,2.6238e-17,2.2682e-16
-0.0009692,-5.2793e-13,-5.0736e-11,-6.8105e-09,-1.6263e-18,-8.9282e-05,1.5243e-11,-3.3493e-06,0,-0.00018167,-5.3363e-19,-2.6615e-11,-1.0842e-18,-2.5641e-17,-2.0416e-10,-0.0020475,-3.7824e-11,-6.2718e-11,2.9294e-11,-3.6025e-10,2.7254e-10,-0.00016314,2.2925e-10,0.00015881,0.00078797,-5.7219e-10,0.00055302,-8.9882e-12,0.00011899,-7.6066e-05,-1.2314e-11,5.5319e-07,-2.2022e-08,0.012087,1.4066e-07,-0.0023666,-4.9808e-08,-1.8646e-09,0.0025205,1.0296e-10,0.99992,3.0087e-17,-1.1059e-17,-5.112e-17,-3.2786e-16,7.52e-16,-8.7885e-16,5.6174e-16,9.1859e-17,6.2163e-16,-4.9013e-16,-1.5298e-16
-0.0041412,-7.3967e-12,1.5693e-10,1.9351e-08,-1.0408e-17,0.01673,-8.2404e-12,2.683e-06,0,0.00013797,1.7117e-17,1.9831e-11,5.8981e-17,4.3971e-15,6.0274e-10,0.69499,-1.5227e-09,-3.0708e-10,5.6913e-11,-6.0415e-10,2.9781e-10,0.49688,1.1254e-10,6.8977e-05,0.00029642,-2.666e-10,0.13047,-1.5089e-12,2.0464e-05,-1.5312e-05,-3.6426e-12,-4.627e-06,6.6045e-08,-0.0019984,-1.7881e-08,6.5596e-05,1.3158e-09,2.0784e-11,-2.3718e-05,-7.628e-13,0.0014536,0.15191,0.10824,-0.18354,-0.015753,0.061299,0.3827,-0.028031,-0.018275,-0.021613,0.065432,-0.16719
-2.4674e-19,-2.5249e-21,-1.5896e-20,-1.9552e-21,-1.2723e-15,-9.3612e-19,5.5504e-19,-3.3695e-19,0,1.3834e-18,4.0084e-17,-1.4079e-17,-0.026696,-0.25056,1.3346e-16,1.4517e-15,9.5637e-17,-6.0233e-18,-7.9832e-16,-1.1098e-16,-2.5195e-18,-3.4932e-17,-8.8484e-17,-8.7786e-17,1.1145e-16,-2.3516e-17,7.4964e-17,1.087e-16,1.1034e-16,2.5378e-16,2.7604e-16,2.6845e-16,3.2386e-17,2.734e-16,-8.3802e-17,2.2093e-16,-2.9153e-16,4.5885e-16,-4.2609e-16,3.9161e-16,-3.0674e-16,-0.088124,0.12775,-0.018732,0.018114,0.32813,-0.11426,0.19887,0.72534,-0.42104,-0.073333,-0.20664
-5.2239e-08,2.4814e-07,-5.6461e-06,-0.00060149,0,-7.0788e-08,1.7069e-07,-0.00354,0,0.00055172,-1.6653e-16,-1.329e-07,2.2204e-16,-2.498e-16,-1.6764e-06,-5.7267e-06,-3.059e-07,-4.2851e-07,1.7477e-07,-2.076e-06,1.3758e-06,-1.243e-06,4.5828e-07,-0.030404,0.053505,1.4317e-06,-1.4484e-05,3.5131e-08,-0.0049448,0.6824,2.352e-06,0.017811,-0.00030057,-0.0011176,-0.00013321,0.017769,4.464e-06,7.1296e-07,0.0076987,2.8172e-07,5.1399e-05,-0.061472,0.12714,-0.25966,-0.6103,-0.14005,-0.12011,0.14546,0.036316,0.10673,-0.042477,-0.016051
