-8.7719e-05,-0.0044379,-0.0010094,-1.9907e-07,0.0083242,-0.0076321,2.5522e-08,-1.0423e-08,4.2674e-05,6.7724e-05,-3.6592e-09,0.00046904,-0.19011,0.28421,0.030929,-0.27756,0.36335,0.12504,0.39429,-3.9049e-06,0.085137,-0.010995,0.00012113,5.7999e-07,-0.075401,0.00041978,0.0014245,0.14201,1.9316e-07,-0.021714,-9.0895e-07,7.9893e-08,-0.056976,-0.00013764,0.014149,-0.0029635,0.0012814,0.0010687,-0.00043504,4.2489e-06,-0.0035041,0.0007648,2.7907e-06,-5.1582e-08,1.1253e-08,0.0003631,5.8121e-06,0.018306,-0.069528,-0.0032247,0.25002,-0.27545,0.19622,-0.51647,-0.088843,-0.021901,-0.013436,-0.010161,-0.050224,-0.011108,0.067384
-0.042673,-0.017391,-0.0045731,-6.8941e-06,0.040291,-0.99658,2.2975e-06,-5.0898e-07,0.0017986,-4.7946e-05,-6.6409e-08,0.0030115,0.019316,-0.032708,0.0038481,-0.013547,0.026747,-0.0014214,-0.02095,8.0448e-07,-0.00092675,9.6401e-05,-6.8108e-06,-1.8197e-08,0.00020754,-3.7475e-06,-1.3085e-05,0.0038571,2.3316e-08,0.00021534,-3.4153e-07,4.8639e-09,0.0099608,-0.00031492,-0.0075975,-0.0001554,5.9529e-05,4.0302e-05,-1.4744e-05,-1.9753e-06,-5.8538e-05,0.0085932,0.00027706,-3.1852e-07,1.1013e-11,2.1075e-06,3.1779e-08,3.5931e-19,1.0408e-17,4.2067e-17,-2.7756e-17,1.3878e-17,-1.3878e-16,-1.1102e-16,1.4225e-16,-7.8063e-17,-5.1174e-17,2.0556e-16,1.9602e-16,2.2551e-16,-7.2858e-17
-2.2923e-15,-7.3897e-15,9.5004e-12,-9.1297e-08,-1.0338e-12,3.3744e-10,0.00092086,0.049212,1.5727e-05,8.0926e-09,0.093609,9.9855e-11,-1.7906e-09,3.9151e-09,-5.5077e-10,7.0194e-10,-3.0352e-09,6.732e-10,5.5164e-09,-0.00012113,-2.975e-10,-3.9443e-10,-1.0543e-10,-0.0011225,9.077e-08,1.981e-08,-1.0674e-08,-3.5911e-07,0.36111,5.9735e-10,0.017254,-0.038714,-1.5879e-07,-1.5164e-08,-2.9356e-07,-1.353e-08,-7.3953e-09,-1.9137e-07,-6.1218e-07,-3.4688e-05,-3.3652e-09,-5.7505e-09,-1.5332e-10,1.1395e-06,2.6537e-13,3.1746e-15,2.0848e-15,-0.14794,0.52101,-0.061946,0.63032,0.23688,-0.22106,-0.0010951,0.08235,-0.048141,-0.055379,0.19041,-0.010011,0.082026,-0.04358
-0.0030515,1.7649e-05,3.3232e-06,1.0916e-08,-2.7683e-05,0.00070766,-1.0034e-09,-9.3241e-11,6.9515e-07,1.1486e-07,-1.5715e-10,0.068708,-0.00021722,0.00034007,0.00041752,-0.0081101,0.10415,-0.89275,0.18103,-4.8531e-07,0.0010705,-2.478e-05,0.013011,-5.7601e-08,0.0088529,-1.1536e-06,-1.3965e-06,0.0038395,-4.917e-10,7.1426e-06,3.3804e-08,-9.0037e-10,2.3832e-05,-2.0968e-06,0.00015908,7.6685e-07,-2.7518e-07,-1.637e-07,5.0769e-08,1.0304e-07,-2.5474e-07,0.010112,-0.32565,6.4524e-08,6.1742e-12,-9.1436e-08,-1.3327e-09,0.00055414,-0.0054068,0.072286,0.04769,0.0052433,0.0073456,0.0080635,0.026724,-0.054311,0.013684,-0.15758,0.093205,0.031382,-0.046181
-0.0037753,-0.62154,-0.1043,-1.7928e-05,0.77387,0.043124,-8.3308e-08,1.6014e-08,-5.561e-05,0.00049189,1.9528e-09,-5.3643e-05,-0.019242,-0.019677,0.012339,-0.021057,-0.019134,-0.0044521,-0.011882,8.3266e-08,-0.010765,0.0022715,-5.9995e-07,-1.8159e-09,0.00020526,-0.00011239,-0.00041366,-7.2318e-06,2.0177e-10,0.0070048,-4.1996e-09,8.2622e-10,-0.00078452,0.00092607,0.00022426,0.0015448,-0.00065467,-0.00052989,0.00021252,-1.494e-06,0.001617,-2.0388e-06,-2.374e-07,-6.232e-10,-5.1439e-09,-0.00016603,-2.6624e-06,-6.9944e-17,7.3075e-17,1.2143e-17,-5.6379e-17,1.2138e-16,6.4402e-17,-2.0383e-17,-3.3827e-17,1.7347e-17,1.4311e-17,-4.5103e-17,-2.4286e-17,-3.2092e-17,1.4745e-17
-1.1341e-13,-2.394e-13,2.2208e-10,-2.0669e-06,-2.1548e-11,2.4167e-09,0.003994,0.063675,1.2379e-05,-6.5918e-09,-0.099262,-2.1024e-10,5.0558e-09,-1.1458e-08,1.8262e-09,-2.4834e-09,1.1464e-08,-2.6317e-09,-2.205e-08,0.0005359,1.361e-09,2.7409e-09,1.8805e-09,0.79697,5.6256e-06,2.56e-07,-4.2105e-08,-6.8308e-07,0.29599,1.8403e-10,-0.019209,-0.25682,-3.2612e-07,-2.1809e-08,-2.6777e-07,-3.1154e-09,-1.2179e-09,-9.2673e-09,1.2793e-08,5.8473e-06,1.4365e-09,3.9355e-09,1.0821e-10,-1.0112e-06,-2.5455e-13,-3.1858e-15,-6.205e-16,0.010239,-0.065619,-0.23627,-0.01518,0.024009,0.30065,0.10167,-0.064106,0.087619,-0.063587,-0.097253,0.010519,0.031463,-0.093929
-0.00096668,-0.0037363,-0.00085661,-1.8977e-07,0.0070919,-0.016317,5.4054e-08,-2.1898e-08,8.9504e-05,5.5025e-05,-7.5708e-09,-0.0002287,-0.25747,0.495,-0.069854,0.19553,-0.12404,-0.028743,-0.063043,-7.7226e-07,-0.0015272,-0.0011052,-5.3965e-05,-3.028e-07,0.048576,4.8431e-05,0.00017217,-0.072616,-1.8621e-07,-0.0013389,2.9084e-06,-8.456e-07,0.74778,-0.028063,-0.23444,-0.012356,0.004868,0.0034729,-0.0012965,-1.8439e-05,-0.006492,0.047544,0.0016057,-1.2207e-06,1.2076e-08,0.0003871,6.0466e-06,2.8548e-16,5.3017e-17,3.4694e-17,-2.3007e-16,3.1984e-16,-1.8215e-16,-5.6032e-16,3.9769e-16,-5.6379e-17,-7.9364e-17,5.5771e-16,7.5298e-16,3.0531e-16,-4.5927e-16
-4.3608e-14,-9.2077e-14,8.5443e-11,-7.9525e-07,-8.2914e-12,9.3227e-10,0.0015448,0.025048,4.9468e-06,-2.4174e-09,-0.036737,-7.8357e-11,1.8149e-09,-4.0721e-09,6.2573e-10,-8.3578e-10,3.7943e-09,-8.639e-10,-7.2016e-09,0.00017136,4.3248e-10,8.2337e-10,5.3713e-10,0.22231,1.5591e-06,6.9624e-08,-1.1141e-08,-1.8205e-07,0.08915,8.4339e-11,0.0014037,0.24119,4.5836e-07,3.7135e-08,6.1133e-07,2.2022e-08,1.1728e-08,2.8957e-07,9.0029e-07,4.796e-05,4.1697e-09,6.4071e-09,1.6938e-10,-1.177e-06,-2.6836e-13,-2.5991e-15,-1.5438e-15,-0.20114,-0.020147,0.11959,-0.021056,-0.081203,0.047616,0.066505,0.036881,-0.51322,0.40378,0.27277,0.28292,-0.36722,0.31064
-4.8763e-05,-0.019201,-0.0016788,-2.4764e-07,0.0078778,0.0020305,-6.0034e-09,2.2005e-09,-8.8699e-06,-0.00015997,7.4649e-10,-5.7276e-05,0.22392,0.039677,0.36348,0.61784,0.34761,0.074791,0.19685,-7.4225e-07,-0.15138,-0.03593,5.2523e-06,1.0076e-08,-0.0019743,-0.0096724,-0.28379,0.00012616,-1.2561e-08,0.39024,9.6035e-08,-6.2975e-09,0.0028067,0.0043891,-0.0010086,0.093411,-0.022108,-0.021784,0.0079471,-4.9236e-05,0.043311,3.4716e-07,6.6019e-08,-2.3131e-09,-0.00040082,-0.005834,-7.2549e-05,1.3184e-16,-4.0929e-17,-6.0715e-17,0,-4.1633e-16,2.7756e-17,2.3245e-16,2.55e-16,-4.9873e-17,-5.4644e-17,1.7347e-17,2.2551e-17,5.8113e-17,-5.2042e-17
-3.6715e-07,-0.00044515,0.00061905,8.1543e-08,-0.00044118,-2.2702e-05,7.699e-10,-5.1688e-10,2.211e-06,0.0002894,-2.3654e-10,4.1891e-07,-0.0011362,0.00029433,0.0017728,-0.0042094,-0.0026245,-0.00053308,-0.0012866,6.839e-08,-0.0047243,0.0073404,-1.7072e-07,-6.2426e-09,6.759e-05,0.0063669,-0.045453,-9.2654e-06,2.4325e-09,-0.036814,-1.7515e-07,5.8186e-08,-0.011852,-0.33903,-0.0031021,-0.12742,-0.064327,-0.16783,0.099817,-0.00068249,0.29974,-8.1535e-06,-8.4794e-07,4.2745e-08,0.030339,0.1616,0.0013628,0.00081682,-0.041701,0.12466,0.057464,-0.10698,-0.10955,0.1566,-0.67177,-0.21089,-0.33538,0.094288,0.10173,-0.00048304,-0.099706
-7.1773e-14,-1.521e-13,1.4171e-10,-1.3196e-06,-1.3776e-11,1.5969e-09,0.0027249,0.051677,1.1523e-05,-2.1605e-09,-0.039248,-1.0471e-10,2.4236e-09,-5.3825e-09,7.8707e-10,-1.0185e-09,4.4659e-09,-9.975e-10,-8.2104e-09,0.00018393,4.5471e-10,6.5871e-10,2.3807e-10,0.043562,1.7679e-07,-1.2835e-08,1.2106e-08,4.5022e-07,-0.4786,-8.153e-10,-0.026719,-0.05783,2.9703e-08,6.208e-09,1.7531e-07,1.1292e-08,6.336e-09,1.7143e-07,5.6247e-07,3.3547e-05,3.5282e-09,6.4644e-09,1.7327e-10,-1.3432e-06,-3.1807e-13,-4.0815e-15,-9.9283e-16,0.29481,-0.020355,-0.43165,0.38332,0.026076,-0.13537,0.13463,-0.18416,0.20541,0.30376,-0.06138,0.24882,-0.26263,0.0060645
-6.1528e-07,-3.5397e-07,0.00011882,-0.99988,-8.0274e-06,2.0981e-05,-0.011128,0.00072756,0.008257,1.8e-06,-0.00048489,-5.7816e-08,4.1367e-07,-7.5552e-07,6.2016e-08,-6.3338e-08,2.2625e-07,-4.5884e-08,-3.5608e-07,0.0062813,1.4481e-08,1.1076e-08,1.7554e-09,-0.00016766,-1.1917e-06,-1.8734e-07,5.2347e-08,7.5395e-07,0.00015393,6.1123e-10,-0.0019965,2.2781e-05,2.8469e-06,3.3882e-07,8.1596e-06,5.5617e-07,3.1954e-07,9.1112e-06,3.1072e-05,0.0020571,2.8764e-07,8.9216e-07,2.5496e-08,-0.00046068,-2.2906e-10,-4.1009e-12,-4.024e-12,-1.6653e-16,1.1102e-16,-6.245e-17,0,-1.1102e-16,-5.5511e-17,5.5511e-17,-2.7756e-17,2.7756e-17,-6.9389e-18,0,-2.7756e-17,-2.7756e-17,2.7756e-17
-1.9045e-08,-6.0722e-09,3.0429e-07,-0.00090935,2.851e-08,-1.9131e-06,-3.7354e-05,4.9254e-06,-0.0030426,-1.3223e-06,-6.5798e-06,1.3402e-07,-3.6404e-06,7.839e-06,-9.9751e-07,1.2039e-06,-5.0087e-06,1.1068e-06,9.1722e-06,0.0026698,-2.406e-07,-3.4019e-07,-6.5812e-08,-0.00013124,4.9505e-05,8.3131e-06,-2.6284e-06,-4.19e-05,0.00019988,-4.0775e-08,-0.0048539,0.00018399,-0.00052506,-6.5129e-05,-0.0016595,-0.00013036,-7.6542e-05,-0.0022822,-0.0080289,-0.57653,-0.00010078,-0.00051099,-1.5713e-05,-0.59746,2.1837e-07,7.2134e-09,2.293e-08,0.12485,0.16692,0.050509,0.052636,-0.41862,0.055433,0.24555,0.092938,0.022501,0.0056522,0.011119,-0.052443,0.084883,0.062431
-1.2219e-08,-3.8443e-05,0.0013205,1.6646e-07,0.00015044,8.9161e-07,2.2209e-09,-2.3212e-09,1.175e-05,-0.054205,4.1075e-09,3.9478e-07,-0.0030573,0.00059599,-0.0074201,-0.022693,-0.010325,-0.0013581,-0.0011171,-1.0172e-08,-0.11994,-0.47775,1.5997e-07,4.9162e-08,6.8234e-05,-0.18729,-0.12665,-3.0459e-05,1.0751e-08,-0.13081,-9.5452e-08,-1.8673e-09,0.00080596,0.0066963,-3.6412e-05,0.0052561,0.010548,0.1115,-0.046695,0.00019762,0.036475,1.0023e-06,1.078e-07,-3.9991e-07,0.74476,-0.078084,-0.32957,-5.5858e-16,9.6147e-16,2.6541e-16,9.4282e-16,-1.8249e-15,-1.8215e-16,7.0256e-16,7.8583e-16,-2.1814e-16,-8.8905e-17,-3.9465e-17,-5.0307e-17,4.9179e-16,1.1449e-16
-1.3448e-09,-1.1514e-09,5.2073e-07,-0.0045098,-3.8981e-08,2.4475e-07,-0.00018267,2.1261e-05,0.00027724,1.1384e-07,-3.5432e-05,-1.1712e-08,4.3528e-07,-1.0337e-06,2.0651e-07,-3.4056e-07,2.1255e-06,-6.1906e-07,-6.3781e-06,-0.71547,-5.7753e-07,-8.3217e-08,-8.9393e-09,0.00076032,5.2547e-06,7.6549e-07,-1.8965e-07,-2.5201e-06,-0.00047958,-1.8218e-09,0.0050833,-5.0371e-05,-6.2028e-06,-7.3391e-07,-1.7542e-05,-1.1756e-06,-6.7383e-07,-1.9124e-05,-6.5015e-05,-0.0042715,-5.8676e-07,-1.7735e-06,-5.055e-08,0.00088957,4.367e-10,7.7817e-12,7.5927e-12,-8.9397e-05,0.069185,-0.3611,-0.11374,-0.13478,-0.22118,-0.074886,0.15473,-0.31707,-0.24504,-0.17481,-0.08574,-0.19776,-0.07545
-0.0030066,-0.0004901,-0.00012006,-4.3159e-08,0.0010233,-0.012611,4.2215e-08,-1.715e-08,6.9971e-05,4.4435e-06,-5.7433e-09,-0.0030773,-0.064162,0.14823,-0.041945,0.17691,-0.20642,-0.0353,-0.073378,9.1724e-08,-0.019346,0.0018209,-0.00058122,-9.3229e-07,0.16201,-7.5461e-05,-0.00020012,0.77802,1.0152e-06,0.0016638,-8.1165e-06,9.2846e-07,-0.20963,0.010646,-0.27546,0.0013064,-0.00056243,-0.00047436,0.00011504,0.0012655,0.0010343,-0.37334,-0.013203,8.4197e-06,-8.7683e-10,-6.8519e-05,-1.0697e-06,7.3379e-16,7.1991e-17,-3.3654e-16,-1.0755e-16,-4.1633e-17,-4.7184e-16,-2.2204e-16,7.5807e-16,-6.7481e-16,3.1225e-17,1.0079e-15,9.9139e-16,3.8121e-16,-4.6057e-16
-4.8934e-08,-0.00015765,0.0055693,7.0022e-07,0.00064198,4.2121e-06,7.3521e-09,-5.7617e-09,2.6169e-05,-0.041654,1.5239e-09,3.5362e-07,-0.020287,-0.015265,0.010182,0.02202,0.0076603,0.000925,0.00087385,6.8791e-07,0.041656,-0.060095,5.0076e-07,-2.0509e-07,-9.7603e-05,0.76576,0.12312,2.4179e-05,-6.4494e-08,0.080915,5.5057e-07,-9.1396e-09,0.0013139,0.036708,0.0002554,-0.011438,-0.02253,-0.23127,0.091435,-0.00032523,-0.12939,2.2802e-06,2.5165e-07,-1.0636e-08,0.40083,-0.048574,0.37402,1.2429e-15,-1.3045e-15,-3.1398e-16,2.9837e-16,2.6021e-16,1.2143e-17,-3.1225e-17,-7.4593e-17,-3.1919e-16,1.6827e-16,-2.446e-16,-4.2067e-17,-6.9389e-17,1.3618e-16
-0.0036912,2.1436e-05,4.0537e-06,1.3323e-08,-3.383e-05,0.00088794,-1.2829e-09,-1.2558e-10,9.5351e-07,1.798e-07,-2.5789e-10,0.28494,0.00014988,-0.00018347,-0.00013157,0.0021924,-0.025398,0.20938,-0.041589,1.0507e-07,-0.00022955,5.9991e-06,0.82927,-4.6551e-09,0.00030787,3.6114e-08,1.0882e-07,-0.00037659,5.6614e-11,-9.0989e-07,-7.005e-09,5.3924e-10,-1.7995e-05,1.7651e-06,-0.00015719,-1.2431e-06,4.8977e-07,3.6113e-07,-1.3325e-07,-5.0409e-07,-1.2711e-06,0.013022,-0.39023,4.6124e-08,3.7149e-12,-5.206e-08,-7.1282e-10,0.00045472,-0.0044368,0.059317,0.039134,0.0043026,0.0060277,0.0066168,0.021929,-0.044567,0.011228,-0.1293,0.076483,0.025752,-0.037895
-0.013092,7.6e-05,1.4366e-05,4.7212e-08,-0.00011987,0.0031381,-4.5257e-09,-4.4087e-10,3.3418e-06,6.2304e-07,-8.9028e-10,0.936,0.00036066,-0.00039758,-0.00016847,0.0018855,-0.012409,0.066173,-0.0088448,-1.9276e-08,6.6434e-05,-5.508e-06,-0.33486,-1.1889e-08,0.0020656,-3.2708e-07,-4.7912e-07,0.0014644,-2.0499e-10,3.1513e-06,1.8757e-08,-7.6562e-10,2.26e-05,-2.1001e-06,0.00017342,1.1236e-06,-4.2882e-07,-2.9586e-07,1.0413e-07,3.469e-07,5.9577e-07,-0.0018545,0.042382,1.0615e-08,1.4654e-12,-2.3659e-08,-3.7584e-10,0.00018163,-0.0017722,0.023694,0.015632,0.0017186,0.0024077,0.002643,0.0087595,-0.017802,0.0044851,-0.05165,0.03055,0.010286,-0.015137
-5.0613e-07,-0.00064149,0.0036996,4.7022e-07,-0.00017499,-1.6208e-05,5.5755e-09,-5.2141e-09,2.5469e-05,-0.093128,6.5528e-09,-3.5386e-06,0.21687,0.15705,-0.095911,-0.18548,-0.060171,-0.0068128,-0.0051129,-7.3987e-08,-0.34837,-0.45827,-2.0154e-07,8.4201e-08,2.3708e-05,-0.29258,0.053697,2.4138e-05,3.0753e-08,0.17603,-4.041e-07,4.8789e-08,-0.010485,-0.19343,-0.00076886,0.0062605,0.0040321,-0.066703,0.024853,-1.4878e-05,-0.22114,4.4034e-06,4.5068e-07,9.289e-08,-0.12304,0.017809,0.56078,1.0031e-15,-8.5782e-16,1.9429e-16,-4.3889e-16,5.0307e-16,-4.7184e-16,-6.8695e-16,-6.5919e-17,-7.6501e-16,7.8063e-17,5.9328e-16,2.4286e-17,-8.1532e-17,1.0408e-16
-1.8943e-14,-3.9973e-14,3.7065e-11,-3.4495e-07,-3.5957e-12,4.0191e-10,0.00066185,0.010308,1.959e-06,-1.169e-09,-0.017409,-3.6557e-11,9.1932e-10,-2.1071e-09,3.4937e-10,-4.8387e-10,2.2708e-09,-5.254e-10,-4.4233e-09,0.00010963,2.8e-10,5.9149e-10,4.2193e-10,0.1819,1.2899e-06,5.9466e-08,-9.9605e-09,-1.6083e-07,0.063738,2.2864e-11,-0.0083054,-0.24002,-3.9297e-07,-3.0039e-08,-4.5892e-07,-1.3985e-08,-7.2758e-09,-1.7153e-07,-5.1707e-07,-2.5531e-05,-1.8577e-09,-2.1805e-09,-5.6019e-11,2.8817e-07,5.5823e-14,7.3236e-16,-2.3522e-16,0.10576,-0.098351,0.50955,0.079252,-0.094538,-0.38297,-0.0546,0.11405,0.24125,-0.06192,-0.020431,-0.17207,-0.58658,-0.10122
