-0.0014209,0.0027455,0.021485,0.00079639,3.2807e-005,-0.016059,-0.0054202,0.0042601,-0.0287,0.18112,0.066851,-0.14033,-0.0483,0.70078,0.096532,0.0034745,0.051485,-0.16396,-0.51573,-0.099106,-0.33724,0.14006,-2.2204e-016,-1.1102e-016,-1.1102e-016,-2.498e-016,0,-1.1102e-016,-1.6653e-016
-0.0024064,-0.0010774,2.5382e-005,-0.094243,-6.0615e-005,0.034118,0.009916,0.0072617,-0.0022413,0.020398,-0.03213,-0.032313,0.19267,-0.018099,0.40748,-0.057687,-0.025022,-0.038327,0.25967,-0.65002,0.095389,0.52853,-6.1062e-016,-1.1796e-016,6.0368e-016,-1.249e-016,-4.1633e-016,2.7756e-017,6.9389e-018
-0.029021,-0.015996,0.001797,-0.98923,0.0072688,-0.011751,-0.0038967,-0.010505,0.021228,-0.0017075,0.026964,0.0071229,0.038894,0.016286,-0.091061,0.009924,0.002577,-0.00025568,-0.019654,0.090336,0.005958,0.0041035,0,-1.1102e-016,-5.5511e-017,1.6653e-016,-2.0817e-016,0,-1.3878e-017
-0.00097004,0.0043554,0.0094072,-0.00048929,7.9204e-005,-0.067908,0.044201,0.0084992,0.0039416,0.43583,0.034899,-0.061125,-0.11912,0.15975,-0.015711,0.017448,-0.0064865,0.2049,0.6502,0.16945,-0.5125,0.043846,1.1102e-016,-1.1102e-016,2.7756e-016,-1.3878e-016,5.5511e-017,-3.4694e-017,-1.3704e-016
-0.00087705,-3.1122e-005,-0.00017531,-0.016736,-0.0034652,0.10737,0.078233,0.041241,-0.0099342,0.030495,-0.19834,-0.0059925,0.075768,0.028929,0.24363,-0.0054832,-0.77241,0.37266,-0.15485,0.10241,-0.017636,-0.044997,0.15723,0.1235,-0.10723,-0.024386,0.22277,0.00093796,2.1714e-005
-0.0016627,0.0030911,0.049052,0.0010259,-8.5783e-006,0.043351,-0.056559,-0.0015797,-0.056672,-0.22563,0.028471,-0.11735,-0.099225,0.63297,0.060276,0.015407,0.015125,0.13469,0.37106,0.062603,0.5625,-0.1818,-1.1102e-016,2.2551e-017,-2.1511e-016,1.0755e-016,5.2042e-018,1.249e-016,2.0817e-017
-3.3954e-006,2.3155e-006,-1.9105e-005,-0.0028653,-0.73931,-0.020032,-0.0013615,-0.032788,-0.016478,-0.0055269,0.032465,-0.0012381,-0.011415,-0.0054243,-0.038009,0.00063738,0.11839,-0.057272,0.023615,-0.015563,0.0025633,0.0068107,0.074431,0.49328,-0.098956,-0.011372,0.23752,-0.33122,-0.076848
-0.0030434,0.0037377,-0.0023346,0.0021553,-5.2773e-006,0.15051,0.056753,0.067627,-0.12232,0.023177,0.62502,0.72569,-0.083154,0.066457,0.13364,-0.0051458,-0.078809,0.035465,-0.0054733,-0.0012998,0.0042273,-0.0022194,0,0,1.3878e-016,-1.1102e-016,-9.7145e-017,1.6653e-016,3.4694e-017
-0.017601,0.020467,0.0025931,-0.0073859,-0.0017454,0.65669,-0.55586,-0.011452,-0.30964,0.14306,0.18516,-0.29245,-0.018609,-0.11658,-0.053015,0.011631,-0.050888,-0.054184,0.0070299,-0.0010672,-0.011475,-0.010717,8.3267e-017,-1.3878e-017,2.7756e-016,3.8858e-016,-9.7145e-017,1.1102e-016,-5.5511e-017
-8.2683e-007,5.6385e-007,-4.6523e-006,-0.00069773,-0.18003,-0.004878,-0.00033154,-0.0079842,-0.0040126,-0.0013459,0.0079058,-0.0003015,-0.0027797,-0.0013209,-0.0092556,0.00015521,0.02883,-0.013946,0.0057506,-0.0037897,0.00062419,0.0016585,0.0036201,-0.55218,0.18984,0.047372,0.54967,-0.19099,0.53332
