100 0:0.4524696271275905 1:0.41159445991994636 2:1.0 3:0.5446595623603571 4:0.48762450951034175 5:0.4469000469417898 6:0.3906828008035116 7:0.6448949276174896 8:0.6468380414963776 9:0.6400234098332006 10:0.5985040389617815 11:0.4680320809751932 12:0.3677502258508553 13:0.44410534625228154 14:0.28214805434837437 15:0.24613193858844296 16:0.69731447693606 17:0.47151253389897635 18:0.3452831560932202 19:0.4618158097294985 20:0.3058805406208932 21:0.47463390713218406 22:0.7062765098064514 23:0.3006513213625117 24:0.43473158145627044 25:0.5892017519444748 26:0.6685850576182963 27:0.8509860150539046 28:0.6266036740764822 29:0.5836923983495712 30:0.5845134800889937 31:0.6088897600536644 32:0.599093432913824 33:0.6467985390091885 34:0.6342054781028723 35:0.4543665000649897 36:0.7905842779444705 37:0.5724648939994356 38:0.6809812956830088 39:0.4086351394315718 40:0.5944984560553954 41:0.6327294522077345 42:0.6735529060915428 43:0.6580249646926041 44:0.4726757130399384 45:0.6364395030720911 46:0.6685432938142442 47:0.5061640729435541 48:0.37141665403066226 49:0.3143729110322346 50:0.4407654177874527 51:0.4914987826529503 52:0.631308576653016 53:0.2727610879455789 54:0.6562838593478966 55:0.6706325508464657 56:0.6454027325785673 57:0.43257888615636 58:0.5169688141551624 59:0.6938593674962098
100 0:0.6811977205139381 1:0.6964270202588332 2:0.5446595623603571 3:1.0 4:0.7154562922605613 5:0.4484963392319099 6:0.4616781289506907 7:0.7360901605117269 8:0.5027949701341691 9:0.6056691052377434 10:0.5813517738398627 11:0.5886370725712959 12:0.5752390959446041 13:0.613911725703408 14:0.5412639753477768 15:0.5357706417270831 16:0.571046926260929 17:0.6501429436827113 18:0.6121076849541129 19:0.7268262183585709 20:0.56318516187268 21:0.7091281367143105 22:0.541070935395203 23:0.5933508995961484 24:0.6549024978556911 25:0.4717038083424054 26:0.5622502447655998 27:0.5926587812008045 28:0.4745414648424918 29:0.4819548257662 30:0.5187474498838863 31:0.4720140530793522 32:0.5065435317202244 33:0.4858025552014099 34:0.5906748235268182 35:0.680345776734173 36:0.509195451887151 37:0.7500241332967561 38:0.6085145190408885 39:0.6741007720817959 40:0.45499584148071015 41:0.46730077953538285 42:0.5184708992869502 43:0.509998557171348 44:0.6938375814191539 45:0.44957296996396817 46:0.5325631626642419 47:0.4834461271620122 48:0.6804724918315438 49:0.6020970447117098 50:0.7216519297457685 51:0.4530606525012092 52:0.5845245767049704 53:0.5262752812791065 54:0.5153746438470727 55:0.5036773493778985 56:0.5361388412302949 57:0.6266839827832127 58:0.6820314999999559 59:0.5391663600233219
101 0:0.5757954945925061 1:0.5921883544299058 2:0.3677502258508553 3:0.5752390959446041 4:0.6264894253905189 5:0.2861167047609886 6:0.7172436125514787 7:0.5861476980005407 8:0.41043847645750475 9:0.5014080098011096 10:0.5064744222962614 11:0.561534758276839 12:1.0 13:0.7605041819278563 14:0.6665692386458579 15:0.6411223397017085 16:0.5304456342841825 17:0.6341008529231122 18:0.6093931719499237 19:0.6397477423098401 20:0.6684144320748553 21:0.681796802379399 22:0.36166709367175987 23:0.733973024507982 24:0.5500442377598027 25:0.3278832520105176 26:0.403160265162285 27:0.3928559115919916 28:0.3591486693838033 29:0.32196617683684353 30:0.35244692357145424 31:0.31021599137424855 32:0.3790164264136707 33:0.3585296768369071 34:0.42531990314608265 35:0.5692880329229301 36:0.4440637643256964 37:0.5779186125271252 38:0.46201596589673477 39:0.5611187704876404 40:0.3039136590952141 41:0.3496400584364759 42:0.34776812795317597 43:0.3031822644477009 44:0.5581052190213625 45:0.34307911901336524 46:0.41914533118802627 47:0.37540036995869147 48:0.5114718347994422 49:0.5122313402252794 50:0.6349369438887038 51:0.515366463066336 52:0.5236887336553117 53:0.6791920002911795 54:0.4087258577852263 55:0.39529157714616575 56:0.44751314309313983 57:0.5834676233618599 58:0.6508814462370832 59:0.37833390612955836
101 0:0.557418878904828 1:0.6342035033255589 2:0.44410534625228154 3:0.613911725703408 4:0.6727198721046523 5:0.3663072558331704 6:0.667338582233132 7:0.6103992513038454 8:0.4314799055388916 9:0.5281673726745887 10:0.5158879794117956 11:0.5168358332755879 12:0.7605041819278563 13:1.0 14:0.6425397413124041 15:0.6758014715756531 16:0.5600407677135139 17:0.6383556413117949 18:0.5968564721355994 19:0.6399784499833263 20:0.6708450369658858 21:0.7639309094546445 22:0.4028941786837768 23:0.6595889685802555 24:0.6451613287693213 25:0.40540658313316663 26:0.4604478115632717 27:0.48295554815044434 28:0.42271949703142137 29:0.36621373179655853 30:0.412150573721426 31:0.3555334877737823 32:0.4231844103826746 33:0.3716331615975582 34:0.4686519125460889 35:0.5764224712286534 36:0.4578087663658314 37:0.6124361070040016 38:0.479265830020375 39:0.5255953787340079 40:0.34456841635466173 41:0.3846046430184477 42:0.38239247887211963 43:0.3723273757213222 44:0.5641130815459617 45:0.3391650007998755 46:0.4705470416750135 47:0.4448534744621173 48:0.5697991851483241 49:0.5997110996688522 50:0.6634090606924952 51:0.5069650396619027 52:0.5482785428147585 53:0.6283791236482603 54:0.4310139330515717 55:0.3787318160744425 56:0.5202722530867746 57:0.5288731361491062 58:0.6634710077750867 59:0.4186679989628613
101 0:0.6643717318848826 1:0.6565155719546792 2:0.28214805434837437 3:0.5412639753477768 4:0.6533532816883503 5:0.43900131350459504 6:0.5651123083789681 7:0.5026847757229449 8:0.5000255289756501 9:0.5392897614871152 10:0.5100178511782574 11:0.5594220903478603 12:0.6665692386458579 13:0.6425397413124041 14:1.0 15:0.6881285686560081 16:0.4641463470828597 17:0.5281267271174951 18:0.6543329780597815 19:0.5064481070052627 20:0.7049481505033752 21:0.5271940246152871 22:0.4994470445362904 23:0.7156808128765335 24:0.6270864314741731 25:0.42155616986729916 26:0.44686711418703484 27:0.3049094301745324 28:0.4819143593019771 29:0.4037809905831493 30:0.4855476336433217 31:0.4045731412533756 32:0.47923940559625405 33:0.4530577100016568 34:0.49298831739169224 35:0.584918431742953 36:0.3557109571294704 37:0.5510896979720115 38:0.45173588322748226 39:0.6165309253306052 40:0.4200184390027393 41:0.41779955333079644 42:0.3979770503980986 43:0.37314846742475993 44:0.5922330032172449 45:0.40790109972604954 46:0.32646922880350726 47:0.4370769916130108 48:0.6868694941198956 49:0.6323480451334029 50:0.5399876066972024 51:0.6207840014888634 52:0.3954541408982305 53:0.8098336434374644 54:0.3649228688472285 55:0.4161563066424764 56:0.35395801516438113 57:0.6270257381282346 58:0.608318003488582 59:0.495218418539588
101 0:0.6078626574055389 1:0.6434294022301639 2:0.24613193858844296 3:0.5357706417270831 4:0.5822554445032208 5:0.3900576287706138 6:0.5772294122701775 7:0.4922261343980292 8:0.4536881908453739 9:0.4835212344519235 10:0.47121374301447966 11:0.5349719043691239 12:0.6411223397017085 13:0.6758014715756531 14:0.6881285686560081 15:1.0 16:0.43805667773317836 17:0.5146155140582356 18:0.603729183580208 19:0.5069419820499711 20:0.7037077215781264 21:0.5785051305182406 22:0.42501138291471596 23:0.7355880205184131 24:0.6697059204915873 25:0.40515735724379615 26:0.4520953466736675 27:0.28715057094443713 28:0.44947735243552195 29:0.3668434279881541 30:0.5065728298682771 31:0.43959880616554736 32:0.4451659393640792 33:0.4155700423239089 34:0.444262094242605 35:0.5403024386868307 36:0.28028038071819994 37:0.5373712882762538 38:0.39869857903771555 39:0.5350546485265077 40:0.4076986645083342 41:0.3860169841939799 42:0.36540346725622236 43:0.3255853604410188 44:0.5548294656941557 45:0.3837200741465284 46:0.39291005357128467 47:0.545157857733002 48:0.6807876163836037 49:0.76863707451466 50:0.50585239972891 51:0.5942310674201106 52:0.4531108664692491 53:0.8070503609356238 54:0.3763817151348876 55:0.43176823039993695 56:0.44807525979662344 57:0.5753485499993765 58:0.5737801507948754 59:0.4254808684272493
101 0:0.4495080554008237 1:0.4955182055167916 2:0.69731447693606 3:0.571046926260929 4:0.5756919909043691 5:0.5111708007902999 6:0.42595230638600445 7:0.5695873529316171 8:0.7460700700537272 9:0.7146100478427578 10:0.6566221366694085 11:0.4468340100457723 12:0.5304456342841825 13:0.5600407677135139 14:0.4641463470828597 15:0.43805667773317836 16:1.0 17:0.6215110202269106 18:0.47346297732861725 19:0.5210446775976004 20:0.46052021463111226 21:0.6285652834089184 22:0.672025178763549 23:0.5353555976505097 24:0.5287421594524245 25:0.6288070377678776 26:0.6595067125891265 27:0.7087870670835125 28:0.6873259982871419 29:0.562012176170473 30:0.6830302841997333 31:0.5677762612784948 32:0.6819351543429337 33:0.6870495677346758 34:0.6778076722223798 35:0.4848190778034411 36:0.7809216267913115 37:0.6245019483448444 38:0.6693697009689406 39:0.44334587653672414 40:0.622638705643191 41:0.6366074999927918 42:0.6855112750748859 43:0.624008832673481 44:0.49827089871668834 45:0.6488826652160521 46:0.7615532162283963 47:0.5990854503919016 48:0.49690870476089755 49:0.44421178410024 50:0.5515151886134592 51:0.681703556272397 52:0.7182320219183007 53:0.4870197327642885 54:0.6831536021269429 55:0.6773620311541761 56:0.7374395418138966 57:0.5022408040479155 58:0.6220528999948909 59:0.6905590359876557
101 0:0.5513847205246816 1:0.6150085887627221 2:0.47151253389897635 3:0.6501429436827113 4:0.6556673278167318 5:0.3848319234144046 6:0.5439773774757527 7:0.7146838767776572 8:0.4543648589222531 9:0.5389344380788932 10:0.5453511932458002 11:0.5636841257296626 12:0.6341008529231122 13:0.6383556413117949 14:0.5281267271174951 15:0.5146155140582356 16:0.6215110202269106 17:1.0 18:0.6115147998598092 19:0.755672833180162 20:0.5936329879424944 21:0.7278575937718058 22:0.3969452467993465 23:0.6080822764797987 24:0.628661690948842 25:0.3813077623533559 26:0.4178322967602609 27:0.4818690063946462 28:0.41548824897969927 29:0.3483938480718241 30:0.4136713720628119 31:0.3775769221867024 32:0.44004668709325573 33:0.4142661371523834 34:0.49530315312072304 35:0.5899932133194894 36:0.5303053715328828 37:0.6825458171102837 38:0.44665829649748134 39:0.5452518966375908 40:0.3269465791479893 41:0.3812107016582095 42:0.44766837312424584 43:0.4108671895062573 44:0.6524852733550341 45:0.37042830744289285 46:0.5146455684262433 47:0.4565877771407153 48:0.6115154846481812 49:0.5789559887131309 50:0.7178459681130297 51:0.4789102083972584 52:0.6042376685413675 53:0.5464680978983459 54:0.4849357880846795 55:0.3983013909730464 56:0.5452131494703834 57:0.6351675016564919 58:0.714947341401198 59:0.4146631636148357
101 0:0.7147398666299087 1:0.7750771878181257 2:0.3452831560932202 3:0.6121076849541129 4:0.7796212139401235 5:0.5267410328076876 6:0.5569298540927474 7:0.6200908585072068 8:0.6294764555941421 9:0.6470154051713597 10:0.6886548513521659 11:0.6440854995975376 12:0.6093931719499237 13:0.5968564721355994 14:0.6543329780597815 15:0.603729183580208 16:0.47346297732861725 17:0.6115147998598092 18:1.0 19:0.6724066849376603 20:0.7025207140113169 21:0.6407383401604291 22:0.5439462355702285 23:0.6105400621319081 24:0.6760691590764889 25:0.5458743051203062 26:0.5538984721059517 27:0.4206858063809026 28:0.5814662954102197 29:0.5235226698074018 30:0.6386227450658586 31:0.5409068912339294 32:0.6249320624501169 33:0.500163855186485 34:0.6052894619345192 35:0.7278652216753095 36:0.43522382917722446 37:0.6819538755187405 38:0.5670513881338539 39:0.7299794982374395 40:0.4952847425425647 41:0.5028058540019517 42:0.4932548665571732 43:0.4603053226373172 44:0.7386870370067901 45:0.49423415215652217 46:0.49881527601781006 47:0.5716460137168364 48:0.7523776778275925 49:0.6421688969383821 50:0.6791215278047371 51:0.55225982205163 52:0.5825388126800236 53:0.6271007001739128 54:0.465518081843295 55:0.5099277324485686 56:0.5383229065292705 57:0.7177682617020912 58:0.7751330087144831 59:0.5757147764517222
101 0:0.5537820799401234 1:0.654336699975081 2:0.4618158097294985 3:0.7268262183585709 4:0.6405801835852832 5:0.4040842392310512 6:0.5945219855482948 7:0.6400372662036288 8:0.4506053929940213 9:0.5203166795976648 10:0.5146459494035611 11:0.5225795543744003 12:0.6397477423098401 13:0.6399784499833263 14:0.5064481070052627 15:0.5069419820499711 16:0.5210446775976004 17:0.755672833180162 18:0.6724066849376603 19:1.0 20:0.648778213638595 21:0.697661525911333 22:0.37967373058809084 23:0.5593377110832214 24:0.5742874232409765 25:0.42150025704969957 26:0.42028739275329835 27:0.5409981506755757 28:0.3873587890200381 29:0.3822243930782866 30:0.4120083821291612 31:0.3392449381154689 32:0.4133703376220677 33:0.32858206979303684 34:0.47647165390421287 35:0.5832227173528874 36:0.48101587263964735 37:0.6933424404145665 38:0.4514047216448258 39:0.6233760973797361 40:0.30701889944226807 41:0.32383184244059604 42:0.3692172732174385 43:0.3573691165372421 44:0.6358207806489999 45:0.33612635728065204 46:0.5164190324159665 47:0.44653147355278455 48:0.6200443448762127 49:0.6145939957922546 50:0.8686854815338054 51:0.43506082294022486 52:0.5306015367686934 53:0.49110844864110786 54:0.45481155650558436 55:0.3630350512321743 56:0.5712072026304325 57:0.6045309845908262 58:0.6856666557518227 59:0.38180205755326585
102 0:0.6724852383171382 1:0.7162719663522165 2:0.4086351394315718 3:0.6741007720817959 4:0.7650832445951645 5:0.5238958879815481 6:0.4848693405106981 7:0.5962634415526356 8:0.5567359541633895 9:0.6511142886406911 10:0.635436846766848 11:0.6494462548575269 12:0.5611187704876404 13:0.5255953787340079 14:0.6165309253306052 15:0.5350546485265077 16:0.44334587653672414 17:0.5452518966375908 18:0.7299794982374395 19:0.6233760973797361 20:0.6358159271442427 21:0.5981954982919246 22:0.531969778151688 23:0.598463695585562 24:0.7022633668505595 25:0.46507347213576156 26:0.5165138000387333 27:0.45560172677298444 28:0.5229354611882423 29:0.516710756717842 30:0.5832236812318866 31:0.5731647483001282 32:0.5608994276043787 33:0.4611442640695687 34:0.5262219461845262 35:0.7043718627614397 36:0.48027103219104184 37:0.6215805797146918 38:0.5552972834588852 39:1.0 40:0.46666492766315976 41:0.5241555492676799 42:0.4532658561741274 43:0.49043386710989223 44:0.6365774589934909 45:0.4449830117938787 46:0.5069087129942281 47:0.5596144986723662 48:0.7212391308598202 49:0.6695006043527882 50:0.6624810784245445 51:0.4775948169445426 52:0.4864892936550797 53:0.6022089759002486 54:0.3868530870100946 55:0.4814991249876299 56:0.4655347711684175 57:0.6790046565415921 58:0.7102323524274528 59:0.5485200244079983
