-0.0057935,-0.008989,0.003173,-0.010848,-0.0096557,0.0057432,0.0016528,-0.0083687,-0.009736,-0.0136,0.0036995,-0.0093396,-0.018452,-0.026453,0.00016147,-0.036261,-0.029409,0.017714,0.039456,-0.007389,0.01164,0.0066971,0.032885,-0.024971,0.011194,-0.0050836,-0.011245,-0.078716,0.031566,0.028155,-0.13478,-0.0050042,-0.030615,-0.013889,-0.00056805,-0.1424,0.21253,-0.20442,-0.022506,-0.28525,-0.22327,-0.03825,-0.089601,0.0096696,-0.033936,0.28909,0.1541,-0.013083,-0.0065083,-0.012419,-0.40905,-0.027778,0.082958,0.10137,0.010898,-0.22656,0.20132,0.11836,-0.02236,0.091454,0.018462,0.023891,-0.061942,-0.30484,0.13954,0.0060249,0.10022,-0.17487,-0.033433,0.087106,-0.017404,0.1199,-0.081541,0.31331,0.071186,0.01772,0.11263,-0.054169,0.0088154
-0.011314,-0.030966,0.02346,0.0083232,0.017438,0.0031217,-0.0075212,-0.0096429,-0.0097557,0.012215,0.086756,0.072994,-0.033717,0.095828,-0.058582,-0.081901,0.054592,-0.09257,-0.1939,-0.11415,-0.032306,-0.011227,-0.0067591,-0.089542,-0.1927,-0.0080061,-0.070435,-0.059957,0.087822,0.25496,0.30802,-0.1321,-0.034567,0.22767,0.1308,-0.022373,0.24382,0.084859,0.24908,0.08955,0.034244,-0.25461,0.17362,-0.15922,-0.002013,-0.051899,0.16656,-0.021663,-0.2023,0.011948,-0.12901,-0.20307,-0.29285,-0.15725,0.017458,-0.1975,0.071268,0.015815,-0.050967,-0.16147,-0.0017359,0.034248,-0.006228,0.040137,0.015025,-0.015452,-0.033308,-0.01619,-0.022999,-0.020872,0.085994,-0.027129,0.046117,-0.031115,-0.03089,-0.0026884,-0.00286,0.0049614,-0.041437
-0.018052,0.0021239,-0.0054436,0.00067848,-0.03147,0.02906,0.049185,0.15022,0.16865,-0.037805,-0.019678,-0.12051,-0.055682,0.049636,-0.12405,-0.038537,0.15289,-0.12139,-0.054093,0.10569,0.12331,0.13173,0.14732,0.12107,0.081594,-0.052102,-0.09061,0.2003,0.038238,-0.14441,0.011488,0.034032,-0.021682,-0.039679,-0.022022,-0.094184,0.092375,0.058896,0.31856,-0.056357,0.014741,0.018233,0.095019,-0.074723,-0.11209,0.046038,0.032107,0.14222,0.19789,-0.11237,0.092596,-0.040145,-0.088684,0.033291,-0.0066787,0.078518,-0.11596,-0.045405,0.029649,-0.037889,-0.27999,0.021541,0.22511,0.017048,-0.026883,-0.042885,-0.11411,0.054429,0.22284,0.15856,0.10899,0.075515,-0.22719,0.16675,0.024769,0.017645,0.29097,-0.091889,0.12175
-0.026327,0.0084769,-0.0050506,-0.0035942,0.033578,0.029851,0.026742,-0.04396,0.0077329,-0.020509,-0.054342,0.18307,0.32141,-0.073964,-0.16802,0.27433,-0.019802,-0.094577,-0.13381,0.20181,0.07326,0.04942,0.12676,-0.25985,0.065968,-0.13712,-0.15512,-0.12456,-0.14566,-0.0024039,-0.14981,0.0898,0.17464,0.063988,0.19356,-0.068916,0.051979,0.068328,-0.075366,-0.10366,0.080076,0.046921,0.046622,-0.014685,0.08741,-0.053217,0.14175,-0.03693,-0.022783,-0.064085,-0.018793,-0.017898,0.050447,0.073965,-0.077524,-0.014708,-0.061259,0.096451,0.011192,0.1186,0.0083014,0.28357,-0.11964,0.10149,0.030118,-0.12633,-0.2902,0.049287,-0.097522,-0.071734,0.14436,0.087556,-0.0048881,-0.039872,-0.071517,-0.0034634,0.058441,0.10653,0.088843
-0.038039,-0.035027,0.003189,-0.00015039,0.073548,-0.010325,0.084646,0.34182,-0.20184,0.023873,-0.061935,0.19365,0.2542,-0.0098551,0.094985,0.11996,0.25026,0.029483,0.11737,-0.13123,0.10966,-0.018113,-0.12923,-0.063413,-0.22468,-0.13176,0.20906,-0.19341,-0.070412,-0.022182,0.062745,-0.24075,-0.088077,-0.08863,-0.022641,0.26735,0.21366,0.050472,0.21544,-0.045287,-0.068901,0.19728,0.00084081,0.14631,-0.044884,-0.077977,-0.11354,-0.05416,-0.04378,0.0066497,-0.031568,-0.063595,0.077503,0.11885,0.11214,0.094187,-0.027133,-0.010554,0.054562,0.051431,-0.030926,-0.0087541,0.022826,-0.029491,-0.01193,-0.0052847,-0.022665,0.028161,0.057729,0.04413,-0.067448,0.052165,-0.076832,0.024449,0.033354,0.0015154,-0.008519,-0.012767,0.023339
-0.071592,0.025601,-0.026467,0.014781,0.0069178,0.027806,-0.038745,-0.25163,0.24009,0.27898,-0.24069,0.22649,0.067912,0.061142,0.23795,-0.0026774,-0.028492,-0.086646,0.086858,-0.041958,-0.1916,0.14806,0.19992,0.019577,0.038104,0.12395,0.21376,-0.029563,-0.094312,-0.033942,0.16215,-0.074979,0.11422,-0.16875,-0.13963,0.080561,0.062484,0.033456,-0.0031913,-0.0092345,0.017015,-0.066833,-0.041195,0.042098,0.0030877,0.028863,0.23226,0.019544,0.13668,-0.073558,-0.050241,0.020685,0.0010848,-0.074073,0.097803,0.037944,0.015702,-0.0070065,-0.023426,-0.099052,0.031497,0.11585,-0.052258,0.083087,-0.078125,-0.037355,0.058351,0.011587,0.23677,-0.022985,0.019771,0.27845,-0.022896,0.012985,-0.12136,0.003908,-0.065124,0.0083237,-0.12829
-0.0083045,-0.0084041,-0.0049949,-0.010033,0.0058806,0.0096361,0.005102,-0.0097321,0.13842,0.0328,-0.073038,0.027157,0.0022324,-0.016794,-0.069124,-0.059439,0.036695,0.0071645,0.1197,-0.069246,-0.24635,-0.23337,-0.039505,-0.027359,0.10724,-0.14833,0.059996,-0.16251,-0.04018,0.11014,0.0083949,-0.03702,0.024182,0.022185,0.0090088,0.018497,-0.19796,0.087096,0.0026383,-0.038811,0.0258,0.16681,-0.13275,0.0025856,-0.0089173,-0.025289,0.12437,0.04536,-0.13802,0.12658,0.11529,0.1608,-0.39511,0.27941,-0.038563,-0.14101,-0.17999,0.17148,-0.11045,0.095354,-0.087351,-0.25945,0.10111,0.084562,0.18196,-0.098907,-0.036012,-0.15062,-0.015575,-0.063679,0.079325,0.092728,-0.083265,0.077098,-0.022719,0.0032729,0.054188,-0.161,-0.015336
-0.0079421,-0.0068023,0.013642,0.0027338,-0.005049,0.015836,-0.0046828,0.0067486,-0.019689,-0.0062333,-0.025036,0.0045285,-0.039571,0.0022785,0.005796,-0.043707,-0.0073541,-0.024706,0.052536,0.038189,0.0036127,-0.066798,0.010595,-0.046342,-0.035436,0.17245,0.012876,-0.0025479,-0.19954,-0.037345,-0.033562,0.10929,0.0080616,-0.2893,0.3129,-0.12982,0.078945,0.152,-0.098496,0.34696,-0.14981,0.304,0.2409,-0.062329,-0.053186,-0.076306,-0.018112,-0.14697,-0.00084021,0.027836,-0.046617,0.013814,0.00051397,-0.10846,0.008742,-0.20286,0.048906,0.11094,0.070978,-0.10447,-0.023331,0.0014343,0.11035,-0.14028,-0.074629,-0.046305,0.029901,0.059319,0.14601,-0.33844,-0.037297,-0.052963,-0.023139,0.1727,0.037647,0.011439,-0.0079569,-0.15787,0.064318
-0.38696,-0.646,0.32543,-0.53036,-0.061474,0.039835,-0.046451,-0.020448,-0.040715,-0.052233,-0.015438,0.046001,-0.068693,-0.056648,-0.0043219,-0.013905,0.0057115,-0.016637,0.0076039,0.023328,-0.00050092,-0.020205,0.057683,0.057077,0.016071,0.030122,0.014224,0.01513,-0.02413,-0.031828,-0.016475,0.014498,-0.015711,-0.0045945,-0.020116,0.020784,-0.010199,-0.018747,-0.013155,0.0039331,-0.002834,-0.0048424,-0.0026297,-0.0020933,0.0068118,0.0049813,0.0097676,0.0038948,-0.036189,-0.003635,-0.0089303,-0.030185,-0.0054855,-0.014561,0.011399,0.02997,-0.028516,-0.020094,0.0093526,0.039651,-0.00067146,0.013247,-0.002409,0.015525,0.0058118,-0.0059768,-0.012883,-0.0062623,-0.0088961,-0.0080733,0.033262,-0.010493,0.017838,-0.012035,-0.011948,-0.0010399,-0.0011062,0.0019191,-0.016028
-0.0639,-0.0023964,-0.032824,-0.0083444,0.013233,-0.10678,-0.017079,-0.21242,-0.1356,0.18153,-0.38191,-0.2946,-0.033681,0.048932,0.022301,0.062536,-0.085455,-0.2758,-0.10404,-0.0082977,0.051188,0.068511,-0.17495,-0.045556,-0.0015616,0.1047,-0.041631,-0.086576,-0.11608,-0.047597,0.088361,-0.13804,0.13052,-0.15895,0.12687,0.025398,0.10143,-0.13042,0.00936,-0.14023,0.035533,-0.047397,-0.058792,-0.0014086,0.10169,-0.039691,0.050732,0.0262,-0.064465,-0.065847,0.097649,-0.15125,-0.0193,0.085783,-0.053198,0.031176,-0.13883,-0.024394,0.076355,-0.0019864,0.0066562,-0.14382,0.16269,-0.15412,-0.030776,0.015243,-0.10745,-0.11003,-0.10649,0.011438,-0.19469,-0.13575,0.078032,-0.12845,0.17485,0.00020211,0.13946,-0.051399,0.059895
-0.10849,-0.3574,0.45344,0.79978,-0.043597,-0.022609,-0.0014744,-0.034788,0.015556,-0.0048815,-0.0032806,-0.019208,0.0049594,-0.01631,-0.015035,0.0088066,-0.012399,-0.0051919,0.0041521,0.012439,-0.0026386,0.0090266,-0.018579,0.0085423,0.038715,-0.04028,-0.0029123,-0.017155,0.011078,-0.051934,-0.01283,-0.0087649,0.0017528,-0.0054456,-0.030841,0.01102,-0.0026697,0.003463,-0.0055557,0.0097127,-0.011896,-0.00025868,-0.00019511,-0.005585,0.0068988,0.00021626,0.0093697,-0.0088241,-0.010524,0.027628,-0.004876,-0.011993,0.0074216,0.0047625,0.0041355,-0.00011468,-0.0011281,-0.0025552,0.014668,-0.0048958,2.7756e-17,4.8139e-17,-5.5511e-17,0,-4.8572e-17,-1.1102e-16,1.1102e-16,-8.3267e-17,-1.1796e-16,-7.6328e-17,1.6653e-16,2.7756e-17,-1.1102e-16,-4.8572e-17,1.8041e-16,1.9082e-17,2.2204e-16,-5.2042e-18,-8.3267e-17
-0.0078455,-0.01074,-0.004914,-0.012385,0.010973,-0.00081359,-0.016686,-0.083821,0.073198,0.082462,-0.13481,0.042269,-0.013338,-0.033657,-0.04332,-0.05463,-0.10319,-0.025614,0.14052,-0.16555,0.40502,0.18263,-0.096351,0.08294,-0.067708,-0.02874,-0.012387,-0.075614,0.048408,-0.077124,0.099626,-0.081984,-0.20621,0.062776,0.051821,0.007651,-0.12663,0.11268,-0.11707,0.053047,-0.086271,-0.052401,0.079785,0.03531,0.1128,-0.27998,0.12769,0.025751,0.011258,-0.10188,0.1772,0.1305,0.0405,0.13107,-0.17066,-0.087287,0.14154,-0.11014,-0.01131,-0.01313,0.025104,0.06437,-0.030461,-0.073524,0.21371,-0.010506,0.040197,-0.16731,0.079576,0.07607,0.27104,-0.088363,-0.0049889,0.23199,0.0061995,-0.0070635,-0.11084,0.1471,0.10318
-0.034103,-0.063917,0.06923,-0.049109,0.043834,0.036923,0.028073,0.027001,0.0025981,0.25984,0.26871,0.11127,0.048334,0.025404,-0.11523,0.24527,0.18882,0.032544,-0.30654,-0.11992,0.043452,0.068618,-0.13854,-0.118,0.0053667,0.09345,0.080689,0.035261,0.10395,0.0030245,0.091977,-0.17737,0.31672,0.054723,0.040083,-0.12504,-0.21683,-0.061121,-0.072701,0.0024974,0.013762,-0.03977,-0.020672,-0.002102,0.037057,0.030336,-0.073131,0.03272,0.18413,-0.010533,0.14925,0.22108,0.031768,0.038764,-0.056667,-0.14037,0.11904,0.13435,-0.053544,-0.18535,0.0042026,-0.082912,0.015078,-0.097169,-0.036376,0.037408,0.080635,0.039195,0.05568,0.05053,-0.20819,0.065677,-0.11165,0.075328,0.074782,0.0065083,0.0069239,-0.012011,0.10032
-0.011758,-0.0094202,-0.00095741,0.0004064,0.022458,-0.09564,0.10143,0.28995,-0.13907,0.084139,-0.18138,0.018013,0.21927,0.027864,0.0023159,-0.18848,-0.15874,0.055395,0.043035,-0.2176,-0.15979,0.11714,0.15231,-0.034289,-0.014156,0.23858,-0.015473,-0.079536,0.11771,-0.08532,0.15408,0.12055,0.065184,0.13083,-0.34263,-0.14113,-0.18575,-0.13852,-0.14979,0.097474,-0.072201,0.063198,0.10472,-0.2217,0.062194,-0.090379,-0.0095974,-0.013752,-0.076856,0.025609,-0.081181,-0.12271,0.025876,0.01803,-0.0075222,-0.064627,-0.036637,0.069115,0.03547,0.058961,-0.041371,0.077159,0.014187,0.058991,0.0049086,-0.050139,-0.11136,0.063567,-0.058405,0.0295,-0.05464,-0.05976,-0.13795,-0.0046143,0.051016,0.0065242,0.13302,0.0074933,0.19155
-0.024035,0.019254,0.00139,0.00071551,-0.044227,-0.035704,-0.035118,-0.020234,0.077598,0.082081,0.020894,0.053879,0.095388,-0.17122,0.35571,-0.20866,0.025387,0.025999,-0.26565,0.065868,0.044144,-0.16256,0.016281,0.0028636,-0.014469,-0.062111,0.022295,0.099747,0.095133,-0.17918,0.025806,-0.020171,-0.16427,0.034202,0.084114,-0.059971,0.076485,0.05917,-0.1039,-0.02718,0.19484,0.037944,-0.05676,0.081432,0.17955,-0.017404,-0.08422,0.048832,-0.0014605,0.060931,-0.006685,-0.03552,-0.054865,0.031357,0.053992,-0.07741,0.052542,0.048124,0.03118,0.043376,0.19869,-0.02827,-0.10402,-0.14634,0.11106,-0.19727,-0.06667,0.14186,0.18725,0.18331,0.0029237,-0.083039,0.11292,-0.10691,-0.15084,0.0026626,0.1176,-0.27359,0.26762
-0.038959,-0.01043,-0.018148,-0.017183,-0.013094,-0.10933,-0.025707,-0.15288,-0.10606,0.0025502,-0.033743,-0.2104,0.36479,-0.018736,-0.12643,-0.071838,0.043009,-0.094235,-0.0052015,0.28102,0.0098194,-0.036367,0.075885,0.0046466,0.061447,0.074125,-0.018162,0.090502,-0.17373,0.15954,0.056448,-0.040997,-0.081253,0.15718,-0.2723,0.055426,-0.0054253,0.26083,0.14685,0.074927,-0.085969,0.093214,0.049716,0.024387,0.17442,0.14325,-0.034116,-0.038956,-0.054275,0.052507,0.2387,0.079286,0.06983,-0.14706,0.081681,-0.11802,0.17326,-0.13517,-0.025954,0.015279,0.041469,-0.10273,-0.081444,-0.049729,0.066507,-0.086456,0.070258,-0.028618,-0.094875,0.068787,-0.17928,0.10138,-0.028642,0.18506,-0.029232,-0.0014915,0.0010792,-0.020027,-0.042733
-0.012216,-0.011027,-0.020001,0.0072132,0.050251,-0.0087598,0.018588,0.061322,0.04374,0.12242,0.26749,-0.12576,0.034616,-0.14002,0.001987,0.12709,-0.19932,-0.05877,0.056732,-0.046899,0.039828,-0.048597,-0.014909,0.041165,0.028577,0.024081,0.16952,0.050576,-0.22385,0.090204,0.11169,-0.14349,-0.10227,-0.15059,-0.10416,-0.033699,-0.043712,0.19267,-0.034985,-0.072875,-0.16013,-0.019344,0.12277,-0.029938,0.15317,0.21129,-0.097752,0.19579,0.18803,0.082298,-0.22917,-0.004884,-0.14771,-0.11531,-0.03288,0.084962,-0.20217,0.074274,-0.064328,-0.0069913,0.04619,0.051181,0.024123,-0.090427,-0.068914,-0.023142,-0.17719,-0.20748,-0.052834,0.007334,0.13945,-0.16125,-0.10222,-0.13964,-0.080874,-0.011559,-0.12286,0.11576,0.16998
-0.098498,0.11605,0.11917,-0.054709,-0.12696,-0.81486,-0.29831,0.16352,0.16208,0.045349,0.10185,0.031356,-0.018888,0.096409,-0.028795,0.071156,0.071797,0.019325,0.095895,-0.038817,-0.025576,0.082488,0.0045841,-0.025873,-0.028559,-0.083702,-0.062811,0.087789,-0.053987,-0.05172,0.0034085,0.044401,-0.02379,-0.012709,0.050848,0.04128,0.064849,-0.035403,-0.03955,-0.03658,-0.021447,-0.0070525,0.013097,-0.073159,0.041266,0.018865,0.026272,-0.011512,0.00753,-0.0049954,0.025644,0.060168,-0.056159,0.052357,-0.04861,-0.048218,-0.031541,-0.011604,0.045542,0.01491,0.0449,0.047989,-0.025347,-0.017921,-0.01884,0.0080387,0.04183,0.018571,-0.0047619,-0.036988,-0.030758,0.027222,0.023137,-0.044756,-0.0082012,0.0022792,-0.027699,0.0019875,-0.047224
-0.049988,-0.029684,-0.016985,-0.016431,-0.016873,0.036099,-0.0018819,-0.05762,0.047308,-0.28515,0.11681,-0.10655,0.36503,0.15072,0.28697,0.087995,-0.11861,0.18601,0.088219,-0.027863,0.055007,-0.03823,-0.13753,0.15848,0.026753,-0.074364,-0.1902,-0.11616,-0.2301,-0.04304,0.071015,0.0070456,-0.045744,0.08122,-0.0016052,0.091483,0.0086265,-0.12549,-0.088305,0.15642,0.14101,-0.21985,0.086475,0.0086428,-0.17854,0.050141,0.14837,0.1169,0.039553,-0.17996,0.033754,0.0096591,0.019631,-0.011124,-0.092969,-0.069351,-0.19207,0.21537,0.0059318,-0.14397,-0.0043566,-0.070751,0.010509,-0.057746,-0.022091,0.03022,0.047237,0.01597,0.055552,0.029803,-0.13154,0.055488,-0.078708,0.049859,0.042514,0.0040662,0.0085791,-0.01572,0.057376
-0.028301,-0.018583,0.00038953,-0.021896,0.051325,-0.021468,-0.0071245,-0.10167,0.22451,0.17582,-0.20874,0.014867,-0.018027,-0.12787,-0.044527,-0.13922,0.042589,0.29921,0.088252,-0.084093,0.2239,0.018561,0.14105,-0.19683,0.158,-0.24255,-0.072418,-0.039775,-0.074864,0.2125,-0.052172,-0.041855,0.026523,-0.08795,-0.035905,-0.019306,-0.023983,0.024522,0.024966,0.10221,0.042957,-0.212,0.015548,-0.021134,-0.11628,-0.075921,-0.22827,-0.028546,-0.068338,0.048296,-0.04273,-0.057824,-0.00097918,-0.010097,0.04116,0.032895,0.099448,0.072811,0.058674,0.023464,-0.11592,-0.11622,0.070361,-0.25378,-0.18498,0.033523,-0.0059703,0.14726,-0.20395,0.017757,-0.084052,-0.0030362,-0.16214,-0.042481,-0.21741,0.00088489,0.022041,0.056566,0.053919
-0.001311,-0.0046474,0.0060016,0.011627,-0.0018149,0.00024637,-0.0012568,-0.010554,0.0077155,0.0020574,0.00021962,-0.007459,0.012937,0.0096806,0.00089172,0.021883,-0.0069246,0.041108,-0.012213,-0.0053172,-0.0065582,-0.0075457,-0.049515,0.0092678,0.0085448,0.01125,0.021725,0.028381,0.016358,-0.003209,-0.045084,0.023946,-0.00549,0.055806,-0.036842,-0.021446,0.02041,-0.10899,0.0013563,-0.069731,-0.018609,0.20323,0.24338,-0.023575,-0.15968,-0.23089,0.010124,0.53734,0.093534,-0.14922,0.1168,-0.079376,-0.11667,-0.086226,0.19172,-0.10251,0.27594,0.072445,-0.13331,0.33268,0.041837,-0.028453,0.047978,-0.13202,-0.13851,0.025569,-0.072171,-0.064296,-0.057888,-0.039734,0.005623,0.20126,0.1986,-0.12549,0.070304,-0.0028325,-0.10444,-0.0036226,-0.040124
